Timestamp,dp,fn,z,torque,dp_raw,current
0 days 00:00:00,44.946794419079104,168.84050704042923,0.0,3.315545558929444,33.71009581430933,0.19663398428004217
0 days 00:00:00.003990,43.13274302894768,168.7881346314154,-0.0064322,3.307161808013916,32.34955727171076,0.19610139158004217
0 days 00:00:00.007979,41.27994324071551,168.73187274581804,-0.0128629,3.205652475357056,30.959957430536633,0.1955689323800422
0 days 00:00:00.011959,39.41299476029937,168.67116222714614,-0.01892107335644507,3.160383939743042,29.559746070224527,0.19507752729277136
0 days 00:00:00.015948,37.51989185616711,168.62100702956917,-0.024622800629172346,3.0912790298461914,28.139918892125337,0.19462621811095318
0 days 00:00:00.019938,35.612814936763336,168.5455462917683,-0.030325982447354162,2.9149279594421387,26.709611202572503,0.1941747958382259
0 days 00:00:00.023927,33.72336892380119,168.42876764995268,-0.036329603798169546,2.858851194381714,25.292526692850892,0.1937168007480631
0 days 00:00:00.027916,31.83851587726108,168.29711668074663,-0.042442803798169546,2.7225663661956787,23.878886907945812,0.1932563798480631
0 days 00:00:00.031905,29.99419227111482,168.13935806126912,-0.04851996405244616,2.5913493633270264,22.495644203336113,0.1928041307731901
0 days 00:00:00.034905,28.19221904493655,167.98306726286637,-0.052998064052446156,2.505162715911865,21.144164283702413,0.1924849516731901
0 days 00:00:00.038895,26.466625877877945,167.81495266257093,-0.058953964052446156,2.2953672409057617,19.84996940840846,0.1920604435731901
0 days 00:00:00.041888,24.827419286523014,167.61884908966306,-0.06338626321017687,2.1672701835632324,18.62056446489226,0.1917500276590615
0 days 00:00:00.045878,23.300886442078884,167.44034959947265,-0.06918346321017688,2.0116262435913086,17.475664831559165,0.19136154775906147
0 days 00:00:00.049867,21.889814067782527,167.27950221867042,-0.07497906321017687,1.7969017028808594,16.417360550836896,0.19097316515906146
0 days 00:00:00.053856,20.62380593804835,167.12312692203517,-0.08066110127136172,1.5941327810287476,15.467854453536262,0.19061057120567718
0 days 00:00:00.057845,19.50407356475248,166.97485382069053,-0.08629800127136172,1.4233380556106567,14.628055173564361,0.19025820790567718
0 days 00:00:00.061825,18.531426061855328,166.79074000889617,-0.09188937823600067,1.2299163341522217,13.898569546391496,0.18991408891303727
0 days 00:00:00.065815,17.71991632013885,166.6111230412655,-0.09736897823600066,1.169600248336792,13.289937240104138,0.18959766541303727
0 days 00:00:00.069804,17.08771973750624,166.42992808022828,-0.10284717823600066,1.056596755981445,12.81578980312968,0.18928132131303727
0 days 00:00:00.073793,16.653217410298847,166.20425717179884,-0.10821419410410794,1.0812230110168457,12.489913057724134,0.18899019688114171
0 days 00:00:00.077783,16.42280305090552,165.9770944053246,-0.11353499410410794,1.0252612829208374,12.317102288179141,0.1887098015811417
0 days 00:00:00.081771,15.6417000936235,165.71882950376653,-0.11882234887566932,0.9996490478515624,11.731275070217626,0.18843650860999053
0 days 00:00:00.086768,14.94328612754273,165.44374206988653,-0.12528714887566933,0.8927125930786133,11.207464595657047,0.18813046800999053
0 days 00:00:00.090757,14.281548741024015,165.16775538674622,-0.13044784887566932,0.8510205745697021,10.711161555768012,0.1878861621099905
0 days 00:00:00.094747,13.699822262586066,164.88029356960388,-0.13546064255068485,0.7858691215515137,10.274866696939549,0.18767562909958369
0 days 00:00:00.098736,13.176771554440112,164.60298101560187,-0.14046264255068486,0.7673662900924683,9.882578665830085,0.18746734239958368
0 days 00:00:00.102726,12.696734830362155,164.33699419808244,-0.1453971751291687,0.7069472074508667,9.522551122771617,0.1872745887499212
0 days 00:00:00.105717,12.306852328519852,164.03311095057876,-0.1490285751291687,0.7033290863037109,9.23013924638989,0.1871454204499212
0 days 00:00:00.109708,11.960207426836991,163.72514923295046,-0.15387427512916868,0.6628042459487915,8.970155570127744,0.18697306664992122
0 days 00:00:00.113697,11.64638463232843,163.40495312490822,-0.15861004661109954,0.6640461683273315,8.734788474246322,0.1868251520610031
0 days 00:00:00.117676,11.433372197098778,163.03422145008068,-0.16328284661109954,0.6209738254547119,8.575029147824084,0.1866892453610031
0 days 00:00:00.121665,11.238424999260149,162.607969886639,-0.16794075699649158,0.5904735326766968,8.428818749445112,0.18655900173282935
0 days 00:00:00.125657,11.087550165184282,162.15598762273797,-0.1724698569964916,0.5482628345489502,8.315662623888212,0.18645869723282935
0 days 00:00:00.129644,10.953981429767842,161.6903001860021,-0.1769933569964916,0.518251895904541,8.21548607232588,0.18635851833282938
0 days 00:00:00.133632,10.810941260232914,161.23793400966332,-0.18141310628534488,0.459166407585144,8.108205945174685,0.18628208036539992
0 days 00:00:00.137622,10.656631048749329,160.84733061058003,-0.18578120628534486,0.4254610538482666,7.992473286561997,0.18621785436539995
0 days 00:00:00.140622,10.502719143467075,160.47762780183155,-0.18906540628534488,0.39476823806762695,7.877039357600307,0.18616956406539995
