Timestamp,dp,fn,z,torque,dp_raw,current
0 days 00:00:00,18.0469198651488,161.19952544288154,0.0,0.5595047473907471,-9.592712550622682,-0.176
0 days 00:00:00.003999,17.892052178367027,161.186568360792,0.0011614,0.6170387268066406,-9.758333868996253,0.09433240000000001
0 days 00:00:00.007016,17.756315876679338,161.1731959867043,0.0020377,0.6774529218673706,-9.979996226592146,0.29828160000000004
0 days 00:00:00.010994,17.63971096008573,161.15940832061847,0.0031860915195155775,0.7956490516662598,-10.105567589108606,0.4766861818181818
0 days 00:00:00.015007,17.542237428586205,161.14520536253448,0.004323636974061032,0.7877697944641113,-10.11190800293235,0.38256309090909085
0 days 00:00:00.018005,17.46389528218076,161.13058711245236,0.005173546064970122,0.6938297748565674,-10.234163036911038,0.31224636363636366
0 days 00:00:00.021004,17.4046845208694,161.1155535703721,0.006023882278660593,0.5247478485107422,-10.37333176025853,0.2418248
0 days 00:00:00.024987,17.36460514465212,161.1001047362937,0.0073509822786605936,0.3104074001312256,-10.31980418762327,0.06736940000000001
0 days 00:00:00.027999,17.343657153528923,161.08424061021717,0.008354682278660593,0.1735353469848632,-10.474249416905646,-0.0645562
0 days 00:00:00.030998,17.34184054749981,161.0679611921425,0.009353982278660593,0.1178704500198364,-10.369845777573428,-0.1959124
0 days 00:00:00.034981,17.359155326564775,161.05126648206968,0.010766254095616866,0.126501202583313,-10.342196983615889,-0.010883499999999997
0 days 00:00:00.038979,17.395601490723827,161.03415647999873,0.012183854095616866,0.2362821102142334,-10.341521235716602,0.17502350000000003
0 days 00:00:00.042976,17.451179039976957,161.0166311859296,0.013643479697657121,0.2851153612136841,-10.21436089227402,0.27828719999999996
0 days 00:00:00.046974,17.52588797432417,160.99869059986239,0.015146579697657122,0.3426070213317871,-10.227418605265672,0.2970778
0 days 00:00:00.050972,17.61972829376547,160.980334721797,0.016649779697657123,0.4505966901779175,-10.071389183651519,0.3158684
0 days 00:00:00.054970,17.732699998300845,160.9615635517335,0.01823785908478136,0.4403364658355713,-9.851941649038025,0.207222
0 days 00:00:00.057987,17.864803087930305,160.94237708967182,0.01943665908478136,0.5754777193069458,-9.644463956137074,0.12455619999999999
0 days 00:00:00.061966,18.01603756265385,160.92277533561202,0.02103849225698248,0.5994222164154053,-9.450676533415486,0.0567798
0 days 00:00:00.065979,18.186403422471475,160.90275828955407,0.02271889225698248,0.684536337852478,-9.41368584144454,0.11817870000000001
0 days 00:00:00.068977,18.37590066738318,160.882325951498,0.02397429225698248,0.878090500831604,-9.298983365819943,0.1640481
0 days 00:00:00.072960,18.58452929739004,160.861478321453,0.02568407921427469,0.9781967401504515,-9.091180617771087,0.165796
0 days 00:00:00.075973,18.824233194120342,160.82724833267812,0.02701017921427469,1.1517709493637085,-8.958936743013446,0.12090229999999999
0 days 00:00:00.078971,19.147478983104694,160.7844980102562,0.028329779214274688,1.2194501161575315,-8.554655340015426,0.0762321
0 days 00:00:00.081970,19.490522778597594,160.7366235169633,0.02967041995665088,1.2640953063964844,-8.316368853482487,0.049491999999999994
0 days 00:00:00.084968,19.83857712914095,160.65550142721298,0.03105411995665088,1.3583462238311768,-7.708594654306314,0.060284800000000006
0 days 00:00:00.088951,20.24065108272533,160.58792440519463,0.03289231995665088,1.3702011108398438,-7.47232842472096,0.0746236
0 days 00:00:00.091959,20.698443208789936,160.5746803734843,0.03430111448411106,1.4436100721359253,-6.7506317271231495,0.0999333
0 days 00:00:00.095947,21.15821540207982,160.5155026876892,0.036226914484111056,1.6634271144866943,-6.439585043476821,0.1745089
0 days 00:00:00.099960,21.56047984115489,160.47826505637218,0.038164814484111055,1.722843050956726,-6.008664598542374,0.249552
0 days 00:00:00.102954,21.942909838360933,160.46440832858934,0.03965236279665522,1.7655760049819946,-5.710253308611723,0.2301154
0 days 00:00:00.106952,22.304633741281442,160.557652514279,0.04166856279665521,1.9846514463424685,-5.284232683279107,0.1505552
0 days 00:00:00.110963,22.65736281923835,160.5332930462735,0.043691262796655216,2.024838447570801,-5.041647266821219,0.0707363
0 days 00:00:00.114948,23.0617591884471,160.60703266703467,0.045785264894276256,2.0902884006500244,-4.583513257231612,0.1793596
0 days 00:00:00.117961,23.428959676376977,160.69898595777155,0.047369164894276256,2.226942777633667,-4.129021051772437,0.2628197
0 days 00:00:00.120959,23.785854976435218,160.69274114006083,0.04894516489427626,2.2960128784179688,-3.8885541269583364,0.3458643
0 days 00:00:00.124942,24.129434380540395,160.71037104767464,0.051123220776995486,2.4333813190460205,-3.567147650709604,0.2791976
0 days 00:00:00.127955,24.442580006859355,160.77701158523234,0.052771520776995484,2.5209360122680664,-3.1182483927988436,0.227374
0 days 00:00:00.130954,24.797886182497763,160.76277291469316,0.05441212077699549,2.57661247253418,-2.927082918454385,0.1757912
