Timestamp,dp,fn,z,torque,dp_raw,current
0 days 00:00:00,20.81633933595663,158.36005027281988,0.0,1.513599872589111,-6.706054081401767,0.097
0 days 00:00:00.003980,21.107277937300935,158.40640956222427,0.0004924,1.6409087181091309,-6.3327466293494545,0.26336400000000004
0 days 00:00:00.007994,21.404482194879545,158.44825780477782,0.0009891,1.7255072593688965,-6.0415009288997545,0.4311492
0 days 00:00:00.011991,21.707952108692457,158.48559500048057,0.001489864444679929,1.8972109556198118,-5.711499795604418,0.428844
0 days 00:00:00.015973,22.017687678739673,158.51842114933248,0.001994955353770838,1.9928336143493648,-5.429153751924385,0.256532
0 days 00:00:00.018985,22.33368890502119,158.54673625133356,0.002376955353770838,2.0730829238891597,-5.190796873787402,0.12619454545454545
0 days 00:00:00.021980,22.655955787537014,158.5705403064838,0.002784622966770523,2.1648025512695312,-4.85934801495322,0.022928
0 days 00:00:00.024984,22.984488326287142,158.58983331478322,0.003251122966770523,2.300262928009033,-4.5409282386542635,-0.026337599999999996
0 days 00:00:00.027983,23.31928652127157,158.6046152762318,0.003716822966770523,2.2650606632232666,-4.089858071013584,-0.0755212
0 days 00:00:00.031964,23.660350372490303,158.61488619082957,0.004350139202649629,2.387548923492432,-3.7779327848583257,-0.0911636
0 days 00:00:00.034976,24.00767987994334,158.6206460585765,0.00486543920264963,2.46476149559021,-3.5411474821172106,0.014557600000000007
0 days 00:00:00.038961,24.36127504363068,158.62189487947262,0.00554703920264963,2.5853238105773926,-3.10793577179901,0.15443110000000002
0 days 00:00:00.042959,24.721135863552327,158.6186326535179,0.006261758606848492,2.712656259536743,-2.806024018039473,0.2551891
0 days 00:00:00.046956,25.087262339708275,158.61085938071233,0.007008558606848492,2.838685274124145,-2.436748509290748,0.3147444
0 days 00:00:00.050954,25.459654472098524,158.59857506105595,0.007755458606848492,2.9476122856140137,-2.1010804674766703,0.37431460000000005
0 days 00:00:00.054952,25.83831226072308,158.58177969454874,0.008564681179374216,3.0266833305358887,-1.740323145771061,0.2762
0 days 00:00:00.058950,26.22323570558194,158.56047328119072,0.009374681179374216,3.1017241477966313,-1.2893844573819315,0.17625
0 days 00:00:00.061964,26.6144248066751,158.53465582098184,0.010000506920233907,3.1602325439453125,-0.9519635142477512,0.1321336
0 days 00:00:00.065946,27.011879564002566,158.50432731392215,0.010870006920233906,3.3159193992614746,-0.5426030867542693,0.1616004
0 days 00:00:00.068985,27.415599977564334,158.46948776001162,0.011533606920233907,3.381412982940674,-0.011372602391720221,0.184089
0 days 00:00:00.071959,27.825586047362016,158.43013715925937,0.012198135829413355,3.475895404815674,0.2622361328112355,0.1896018
0 days 00:00:00.074951,28.188694929353154,158.38610257695126,0.012898635829413354,3.5409669876098637,0.6768243544019832,0.1602802
0 days 00:00:00.077949,28.612519771523147,158.3177493859585,0.013600535829413354,3.5958309173583984,1.0226443595358425,0.1308998
0 days 00:00:00.081937,29.06767198510443,158.25164397890677,0.014549067906919661,3.706226587295532,1.5020446962860703,0.0852584
0 days 00:00:00.085935,29.511501703089678,158.16855624534497,0.015548167906919663,3.8045926094055176,2.0142433260144834,0.018092
0 days 00:00:00.089933,29.974070709363726,158.10778178542955,0.016547267906919662,4.03558874130249,2.344364135877399,-0.0490744
0 days 00:00:00.093931,30.460200391295384,158.02281127581733,0.01759260315275994,4.217803955078125,2.8225821356801504,-0.0371038
0 days 00:00:00.097928,30.92128277064806,157.97814713014662,0.018654503152759936,4.316206932067871,3.3134058022642705,0.0036655999999999976
