Timestamp,dp,fn,z,torque,dp_raw,current
0 days 00:00:00,7.607322120125567,159.08317142935087,0.0,-2.337462902069092,-19.956165123526777,0.378
0 days 00:00:00.002999,7.5572233416448595,159.12121898242174,0.0009959,-2.2309608459472656,-20.048013856231115,0.363005
0 days 00:00:00.006981,7.520696659671517,159.15899774194096,0.0023183,-2.1671411991119385,-20.08094900072887,0.34309500000000004
0 days 00:00:00.010009,7.497742074205538,159.1965077079086,0.003323795088824559,-2.0496320724487305,-19.987339789197783,0.3279419090909091
0 days 00:00:00.012996,7.488359585246925,159.23374888032464,0.004306795088824559,-1.9628193378448489,-20.052237567463035,0.3086621818181818
0 days 00:00:00.016990,7.492549192795677,159.27072125918903,0.005621158725188195,-1.857505321502685,-20.070983827223856,0.2828827272727273
0 days 00:00:00.019989,7.510310896851793,159.30742484450184,0.006608067816097286,-1.7688028812408447,-19.942536774656993,0.2635255454545455
0 days 00:00:00.023974,7.541644697415275,159.34385963626303,0.008106196168372288,-1.6642451286315918,-19.925094194186283,0.10027019999999999
0 days 00:00:00.027996,7.586550594486121,159.38002563447264,0.009682396168372288,-1.5500884056091309,-19.907940219722864,-0.11168920000000003
0 days 00:00:00.031991,7.645028588064332,159.41592283913062,0.011277630511391775,-1.4114243984222412,-19.742236808053832,-0.2049904
0 days 00:00:00.034990,7.7170786781499086,159.45155125023697,0.012542630511391773,-1.304720759391785,-19.938054759960444,-0.008255999999999972
0 days 00:00:00.039969,7.8027008647428495,159.48691086779175,0.014642730511391774,-1.109193205833435,-19.620203340579415,0.3183664
0 days 00:00:00.044965,7.901895147843155,159.52200169179488,0.01686858902695972,-1.0307008028030396,-19.710424035506453,0.32573199999999997
0 days 00:00:00.049980,8.014661527450826,159.55682372224643,0.019133889026959717,-0.969355583190918,-19.470721697036478,0.249504
0 days 00:00:00.054957,8.14100000356586,159.59137695914634,0.02150027171509033,-1.003454327583313,-19.3172111322984,0.21540209999999999
0 days 00:00:00.058967,8.280910576188262,159.62566140249467,0.02343157171509033,-1.1849583387374878,-19.1616526714924,0.1965551
0 days 00:00:00.062952,8.434393245318027,159.65967705229139,0.025409078575769396,-1.443941354751587,-19.000002735516933,0.24028960000000002
0 days 00:00:00.065964,8.601448010955158,159.6934239085365,0.026949778575769395,-1.598233699798584,-18.89447522207707,0.3225172
0 days 00:00:00.068949,8.782074873099653,159.72690197122998,0.028476578575769396,-1.732562780380249,-18.592588670601515,0.4040077
0 days 00:00:00.071947,8.976273831751513,159.76011124037186,0.030038409609004026,-1.8058433532714844,-18.472598925206498,0.42827550000000003
0 days 00:00:00.075945,9.184044886911268,159.79305171597133,0.03220290960900402,-1.7817130088806152,-18.22461523882115,0.29434249999999995
0 days 00:00:00.079941,9.291851252903372,159.78473200620653,0.03436640960900403,-1.6841986179351809,-18.09310434402046,0.1604765
0 days 00:00:00.083939,9.429920276409534,159.8335600240175,0.036618764814794216,-1.6420058012008667,-17.989804378741837,0.14792419999999998
0 days 00:00:00.087938,9.563997293377383,159.83375704741394,0.03890346481479422,-1.5107336044311523,-17.88059346589996,0.1791164
0 days 00:00:00.091936,9.740940192512056,159.8387461141877,0.04121554419313997,-1.3679542541503906,-17.615548226067045,0.2223752
0 days 00:00:00.095947,9.923954456392664,159.82765324584062,0.04362694419313997,-1.1203668117523191,-17.350054485257726,0.3054029
0 days 00:00:00.099945,10.208817389810998,159.8931392531789,0.04603064419313997,-0.9790068864822388,-17.08254651704935,0.3881615
0 days 00:00:00.103928,10.483823390914528,159.89795976555908,0.04851274774404128,-0.8102724552154541,-16.911958316849137,0.3034208
0 days 00:00:00.107926,10.808826837324334,159.96065595874,0.051035947744041285,-0.646727442741394,-16.514073171830937,0.1578936
0 days 00:00:00.110977,11.129538867151654,159.9817666255634,0.052961547744041285,-0.569656491279602,-16.26107774051436,0.046837199999999996
0 days 00:00:00.113937,11.498870568139006,160.01939346219189,0.054917475467483955,-0.4592171907424927,-16.024930472510405,0.08388730000000001
0 days 00:00:00.116936,11.887195324495867,160.00985837879315,0.056899775467483954,-0.3873747587203979,-15.479781604215074,0.1225744
0 days 00:00:00.119934,12.327889482831846,160.05772328066647,0.05888157546748395,-0.2550630569458008,-14.974800260210142,0.16124860000000002
0 days 00:00:00.123917,12.802176806022329,160.09975697861063,0.06160162736349639,-0.1512578725814819,-14.62694917054017,0.18637630000000002
0 days 00:00:00.127914,13.369778315987094,160.17658356511404,0.0643632273634964,-0.0211156606674194,-13.958237202201381,0.2019646
0 days 00:00:00.131912,13.980127081752622,160.231693143166,0.06715270343205729,0.1582640409469604,-13.422923531650698,0.20944
0 days 00:00:00.135910,14.570873091626252,160.29422786741364,0.0700346034320573,0.2434934377670288,-12.904973389696986,0.18944999999999998
0 days 00:00:00.139908,15.159829934665025,160.3790633015567,0.07291640343205728,0.4138396978378296,-12.242825857571306,0.16946
0 days 00:00:00.143906,15.708317119162047,160.41591300384394,0.07588510367317375,0.5960687398910522,-11.751524799783262,0.1605128
0 days 00:00:00.147903,16.241294313061633,160.46897857758813,0.07888580367317374,0.7166205644607544,-11.256225370776257,0.1557164
0 days 00:00:00.150916,16.74071882543373,160.43224546499246,0.08114770367317374,0.8699160814285278,-10.676974503423686,0.15210079999999998
0 days 00:00:00.153913,17.226298068969772,160.48319674373423,0.08348472808684576,0.937795639038086,-10.223181224853466,0.2009384
0 days 00:00:00.157898,17.74679361053293,160.50305520418158,0.08659552808684577,1.0425212383270264,-9.70991834930594,0.26788639999999997
0 days 00:00:00.160911,18.26407961621429,160.5251763847933,0.08894752808684576,1.2095582485198977,-9.1331039927945,0.3185048
