Timestamp,dp,fn,z,torque,dp_raw,current
0 days 00:00:00,7.262300149799989,158.14841407644195,0.0,-2.2767014503479004,-20.72117954075177,-0.34
0 days 00:00:00.003998,7.4946876667295665,158.28055758808932,0.000518,-2.1220903396606445,-20.31568869130266,-0.1744828
0 days 00:00:00.007996,7.7293374620730475,158.40727005090005,0.001036,-1.9732434749603271,-20.2224382795041,-0.008965599999999995
0 days 00:00:00.011994,7.966249535830432,158.52855146487414,0.0016045917178194682,-1.890451192855835,-19.941792608944958,0.09593399999999999
0 days 00:00:00.014993,8.205423888001718,158.6444018300116,0.002069228081455832,-1.78857421875,-19.74159683343383,0.128923
0 days 00:00:00.017998,8.446860518586908,158.75482114631242,0.0025348644450921953,-1.7257959842681885,-19.39463423238965,0.161978
0 days 00:00:00.021988,8.690559427586,158.8598094137766,0.003208730357320327,-1.6530122756958008,-19.2622539116474,0.1703
0 days 00:00:00.024999,8.936520614998997,158.95936663240414,0.003844930357320327,-1.5441789627075195,-19.030788573843775,0.09502500000000001
0 days 00:00:00.028985,9.184744080825897,159.05349280219508,0.004687230357320327,-1.3643442392349243,-18.7482767016448,-0.004625
0 days 00:00:00.031985,9.435229825066699,159.14218792314935,0.00536134319124406,-1.2220985889434814,-18.413089419318066,-0.037664
0 days 00:00:00.035996,9.687977847721402,159.225451995267,0.00637284319124406,-1.1232564449310305,-18.257574215266878,0.032929599999999996
0 days 00:00:00.038994,9.942988148790011,159.303285018548,0.00712884319124406,-1.014268159866333,-17.97982259644925,0.0856944
0 days 00:00:00.041993,10.200260728272523,159.37568699299237,0.00792562112866026,-0.937031865119934,-17.76085529955951,0.1500949
0 days 00:00:00.044990,10.459795586168937,159.44265791860013,0.00880392112866026,-0.8541655540466309,-17.563946326672863,0.23790699999999998
0 days 00:00:00.048974,10.721592722479254,159.50419779537123,0.00997132112866026,-0.7205435037612915,-17.369535817559804,0.35463819999999996
0 days 00:00:00.051988,10.985652137203475,159.5603066233057,0.010894864169590244,-0.6708968877792358,-17.036724114017225,0.3830756
0 days 00:00:00.055969,11.2519738303416,159.61098440240355,0.012224164169590244,-0.5683536529541016,-16.691461075664257,0.2584703
0 days 00:00:00.059967,11.520557801893625,159.65623113266474,0.013559064169590244,-0.4610161781311035,-16.45769384605559,0.1333329
0 days 00:00:00.063965,11.791404051859555,159.6960468140893,0.0150151723140198,-0.3006243705749512,-16.31040754787189,0.1588175
0 days 00:00:00.067963,12.064512580239388,159.73043144667724,0.0165135723140198,-0.23267102241516116,-15.916605812704947,0.2367785
0 days 00:00:00.071961,12.33988338703383,159.75938503043764,0.018051145561956035,-0.2464731931686401,-15.65424312358629,0.27726049999999997
0 days 00:00:00.075959,12.50373130727507,159.77860514501373,0.019712845561956033,-0.4192116260528565,-15.477387085669266,0.1992995
0 days 00:00:00.078959,12.662917783801072,159.86531127713565,0.020959745561956032,-0.633795976638794,-15.436969301159868,0.1407995
0 days 00:00:00.082955,12.876855990931015,159.85764146602082,0.022700483913398947,-0.9407228231430054,-15.15271668668129,0.09943600000000001
0 days 00:00:00.086968,13.046187688456346,159.8652283424647,0.024532383913398945,-1.0872173309326172,-14.949136637105177,0.0962256
0 days 00:00:00.089967,13.251626970698101,159.85639366937428,0.025901483913398946,-0.9982587099075316,-14.717881391118304,0.0938264
0 days 00:00:00.092964,13.495791011171773,159.83763926743433,0.027349887368348536,-0.8625707626342773,-14.40282692400889,0.1022308
0 days 00:00:00.096947,13.72708025746433,159.8064632598118,0.029330887368348536,-0.6501131057739258,-14.22310094065579,0.1209509
0 days 00:00:00.100945,14.00116413868357,159.7590615499683,0.031319387368348536,-0.3879263401031494,-13.917473327747093,0.1397415
0 days 00:00:00.103958,14.339749255793484,159.70087956257552,0.0329387559267977,-0.2050337791442871,-13.61480358539304,0.1388168
0 days 00:00:00.106956,14.62755056942471,159.64147507248063,0.0345524559267977,-0.037566423416137695,-13.257416471590915,0.1376176
0 days 00:00:00.110939,14.93270972143915,159.64074778602475,0.0366962559267977,0.06305503845214844,-12.872617884762022,0.13602440000000002
0 days 00:00:00.114936,15.319566081370962,159.60918263700466,0.039008389588753536,0.2333592176437378,-12.626382710132944,0.15764799999999998
