Timestamp,dp,fn,z,torque,dp_raw,current
0 days 00:00:00,6.415691519789418,168.22379037184012,0.0,-0.4535099267959595,4.811768639842064,0.08128611943926747
0 days 00:00:00.004987,4.972425903154558,167.80488587771603,0.0174539,-0.5269672870635986,3.729319427365918,0.07934923913926749
0 days 00:00:00.008976,3.5718532839948605,167.32982412445992,0.031415,-0.5808072090148926,2.6788899629961453,0.07779996793926748
0 days 00:00:00.012965,2.17689573921195,166.79832854244222,0.04437051797843236,-0.6021274328231812,1.6326718044089623,0.07645905648409956
0 days 00:00:00.015971,0.8561986146404488,166.21229758294174,0.053871790705705094,-0.6107865571975708,0.6421489609803366,0.07550280957500866
0 days 00:00:00.019957,-0.41575172550480455,165.57428480454107,0.06647051797843237,-0.6562322378158569,-0.31181379412860344,0.07423481221137229
0 days 00:00:00.023936,-1.596386164357227,164.94669218721336,0.07990739671387924,-0.697728157043457,-1.1972896232679202,0.07298856767556737
0 days 00:00:00.027925,-2.7313988122330803,164.27586632266852,0.09368439671387924,-0.7248191833496094,-2.04854910917481,0.07174614507556737
0 days 00:00:00.031914,-3.785469388570702,163.63086723389495,0.10744027256998055,-0.7085446119308472,-2.8391020414280264,0.07053887669548908
0 days 00:00:00.035931,-4.752363489605854,162.95738964227385,0.12122127256998055,-0.7085726261138916,-3.5642726172043906,0.06944223439548908
0 days 00:00:00.039920,-5.653891492136101,162.30039650948655,0.13490627256998056,-0.6974692344665527,-4.240418619102076,0.06835323609548909
0 days 00:00:00.043885,-6.425821172025834,161.6316254996406,0.14844230009218903,-0.7629827260971069,-4.819365879019375,0.06738175231659196
0 days 00:00:00.048869,-7.125115103796627,160.96408169216915,0.16542570009218904,-0.7692421674728394,-5.3438363278474705,0.06621281251659199
0 days 00:00:00.052859,-7.655908767060152,160.33738875552095,0.17897917928050472,-0.809184193611145,-5.741931575295114,0.06534850463887605
0 days 00:00:00.056848,-8.045985335653528,159.6481577567858,0.19247997928050473,-0.8311197757720947,-6.0344890017401465,0.06456635503887606
0 days 00:00:00.060837,-8.258317518366319,158.99935264573335,0.20598087928050474,-0.8456276655197144,-6.193738138774739,0.06378420543887606
0 days 00:00:00.064827,-8.320946124532439,158.34301824603486,0.21939681013492762,-0.8991847038269043,-6.240709593399329,0.06314905316234129
0 days 00:00:00.068817,-8.229442027150126,157.72305992131035,0.23280901013492764,-0.8959511518478394,-6.172081520362594,0.0625201702623413
0 days 00:00:00.072807,-7.879879919987362,157.13572283303438,0.2461794926554559,-0.8934482336044312,-5.909909939990522,0.061960787886987716
0 days 00:00:00.076796,-7.335096496546523,156.56085611811403,0.25949629265545593,-0.8727198839187622,-5.501322372409892,0.06148548688698772
0 days 00:00:00.080785,-6.527395183386988,155.9851033048937,0.2728129926554559,-0.8793332576751709,-4.895546387540241,0.06101018598698772
0 days 00:00:00.084774,-6.321655029761374,155.42867294878988,0.2860427268420932,-0.8883166313171387,-4.74124127232103,0.06068004001281532
0 days 00:00:00.088764,-5.99778288924202,154.89239225672668,0.29927072684209316,-0.8792673349380493,-4.498337166931515,0.06035808261281533
0 days 00:00:00.092769,-5.533974743784364,154.35374166480466,0.3125077126948377,-0.8160598278045654,-4.150481057838273,0.06010295393982411
0 days 00:00:00.095780,-4.945015328839657,153.9031507342938,0.3224206126948377,-0.8460239171981812,-3.708761496629743,0.05997580173982411
0 days 00:00:00.099778,-4.238291717864142,153.47079229974491,0.3355829126948377,-0.8167518377304077,-3.1787187883981063,0.05980696933982411
0 days 00:00:00.103757,-3.4507688117458315,153.11943103746725,0.34861905021368933,-0.8088995218276978,-2.5880766088093736,0.05974497856801407
0 days 00:00:00.107712,-2.519248443825248,152.79239056393902,0.3615485502136893,-0.7714663743972778,-1.8894363328689359,0.05973007866801407
0 days 00:00:00.111701,-1.5183237773025842,152.55916130066464,0.37457293939864816,-0.7331008911132812,-1.1387428329769382,0.059742012297385204
0 days 00:00:00.115691,-0.3969733126070859,152.35819018203503,0.3875248393986482,-0.6098191738128662,-0.2977299844553144,0.059880443297385205
0 days 00:00:00.119680,0.8277671948738122,152.2195179828049,0.40047343939864816,-0.4953171014785767,0.6208253961553591,0.0600188395973852
0 days 00:00:00.123669,2.155069008275596,152.15868647436565,0.41336038024971605,-0.373985767364502,1.6163017562066968,0.060259890527937524
0 days 00:00:00.127690,3.556181621694157,152.1495015541776,0.42632008024971607,-0.2047727108001709,2.6671362162706176,0.060554052127937526
0 days 00:00:00.130682,5.018408354500832,152.1917495958649,0.43596328024971603,-0.10335266590118407,3.7638062658756244,0.06077293592793752
0 days 00:00:00.133678,6.534901822861609,152.28939812492698,0.4455575727668893,0.042264699935913086,4.901176367146206,0.061095113059671025
0 days 00:00:00.136664,8.081065383764734,152.43804159094987,0.45511257276688927,0.1960855722427368,6.060799037823551,0.06142840495967102
0 days 00:00:00.140626,9.633087128199605,152.6228288373723,0.4677906727668893,0.4367862939834595,7.224815346149704,0.061870636259671014
0 days 00:00:00.145612,11.169354346421233,152.85613339194197,0.4836391169501697,0.6423226594924927,8.377015759815926,0.0626045505925857
0 days 00:00:00.148638,12.691256739298984,153.07717716762687,0.49325221695016974,0.8325519561767578,9.518442554474237,0.0630586926925857
0 days 00:00:00.152656,14.153479682612844,153.3164676694477,0.5059786127995591,1.132579326629639,10.615109761959634,0.06372540712668155
0 days 00:00:00.156616,15.537808495582597,153.53356894460657,0.5184675127995592,1.385678768157959,11.653356371686948,0.06447203302668154
0 days 00:00:00.160570,16.820843577787674,153.75548014440088,0.5309376127995592,1.6052904129028318,12.615632683340756,0.06521752762668155
0 days 00:00:00.164560,17.962512709387944,153.9550988925144,0.5434389603150557,1.7745754718780518,13.471884532040958,0.06610673386195857
0 days 00:00:00.168550,18.933238876834295,154.18111544490574,0.5559304603150557,1.7974911928176882,14.199929157625721,0.06701247876195858
0 days 00:00:00.172538,19.75062590033703,154.38474928314474,0.5683802594966578,1.8504369258880613,14.812969425252774,0.06797692399841677
0 days 00:00:00.176527,20.404770729528423,154.58946982425852,0.5807765594966577,1.9334195852279663,15.303578047146317,0.06903586619841677
0 days 00:00:00.180519,20.853656272534295,154.7739624453614,0.5931821594966578,1.978209376335144,15.640242204400721,0.07009560479841677
0 days 00:00:00.184508,21.11708085218779,154.96270522676045,0.6054976103443688,2.042274475097656,15.837810639140843,0.07128947123605617
0 days 00:00:00.188497,21.171264456296495,155.12408845676765,0.6178018103443688,2.077220916748047,15.87844834222237,0.07250183773605617
0 days 00:00:00.192486,21.043849343914623,155.29415572867353,0.6300718128581851,2.0839662551879883,15.782887007935967,0.07377135857487672
