Timestamp,Timestamp,dp,z,p
0.0,0.0,0.06020502815127899,0.0,0.31578759144138485
0.00398,0.0013519876789770313,0.06023548857981004,6.695703463203464e-05,0.3150020531629471
0.003981,0.0027039753579540626,0.060265949008341084,0.00013391406926406929,0.3142165148845093
0.0039900000000000005,0.004055963036931094,0.060296409436872124,0.00020087110389610391,0.3134309766060715
0.0071340000000000015,0.005407950715908125,0.06032686986540318,0.00026782813852813857,0.31264543832763375
0.00797,0.006759938394885157,0.06035733029393422,0.0003347851731601732,0.311859900049196
0.007979,0.008111926073862187,0.06038779072246527,0.00040174220779220783,0.3110743617707582
0.010405505487214185,0.009463913752839219,0.06041825115099631,0.0004686992424242425,0.3102888234923205
0.010436826406740915,0.010651259455362239,0.06045156123913609,0.00055141341991342,0.3103517754868701
0.010976999999999999,0.011788675358701444,0.06049177826886021,0.0006246025974025975,0.3104673810939659
0.011959000000000004,0.012926091262040647,0.06053199529858433,0.000697791774891775,0.3105829867010616
0.013913448474208126,0.014063507165379852,0.06057221232830845,0.0007709809523809525,0.3106985923081573
0.014951000000000002,0.015136058507067734,0.060606111238447224,0.0008393402930402931,0.3106256388622786
0.015948000000000004,0.01620860984875562,0.060640010148586,0.000907699633699634,0.3105526854164
0.015949,0.0172811611904435,0.06067390905872477,0.0009760589743589746,0.31047973197052137
0.018941,0.018353712532131385,0.06070780796886355,0.0010444183150183153,0.31040677852464277
0.01895,0.019426263873819266,0.06074170687900232,0.001112777655677656,0.3103338250787641
0.019938000000000004,0.020498815215507154,0.060775605789141075,0.0011811369963369964,0.31026087163288546
0.02293,0.021571366557195035,0.06080950469927985,0.0012494963369963374,0.3101879181870068
0.023927000000000004,0.022643917898882916,0.060843403609418624,0.0013178556776556778,0.31011496474112815
0.02429459324623485,0.023716469240570803,0.0608773025195574,0.0013862150183150187,0.3100420112952495
0.024301553450574127,0.024794369628186087,0.060912136783226094,0.001455588809997348,0.3099345649427419
0.026919000000000002,0.025899416087487245,0.06095070574997405,0.0015251724370277683,0.3098009190256758
0.026929,0.0270044625467884,0.060989274716722,0.0015947560640581886,0.30966727310860964
0.02782689694841625,0.028109509006089554,0.06102784368346995,0.0016643396910886088,0.30953362719154354
0.02791600000000001,0.02918907295902769,0.06106409481645364,0.001734435011641568,0.30930999947452914
0.030909000000000006,0.030268636911965827,0.061100345949437335,0.0018045303321945268,0.3090863717575148
0.030918,0.03134820086490397,0.06113659708242103,0.0018746256527474865,0.3088627440405004
0.03190500000000001,0.032427764817842104,0.06117284821540472,0.0019447209733004453,0.30863911632348606
0.03483234261589523,0.03350732877078024,0.06120909934838841,0.0020148162938534043,0.30841548860647167
0.03490500000000001,0.034463145842865854,0.06124930994515806,0.0020608407531269644,0.30823487775124664
0.034906000000000006,0.03541896291495146,0.06128952054192771,0.002106865212400524,0.3080542668960215
0.034907000000000014,0.036374779987037066,0.06132973113869738,0.0021528896716740847,0.3078736560407965
0.03789900000000001,0.03733059705912268,0.06136994173546704,0.0021989141309476444,0.30769304518557145
0.03826372335515717,0.038286414131208285,0.061410152332236685,0.0022449385902212045,0.30751243433034636
0.038895000000000006,0.039214256535853344,0.061453053047164224,0.0023012687985622584,0.30742152825058805
0.038896000000000014,0.040142098940498416,0.06149595376209178,0.0023575990069033114,0.3073306221708298
0.04089100000000001,0.04106994134514348,0.06153885447701931,0.0024139292152443657,0.30723971609107154
