index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
1273,13:22:31.591000,1914.0000,0.0000,19.6665,-43.0000,-15.8289,2494.0000,1500.0000
1281,13:22:31.601000,1468.0000,0.0000,19.6665,-36.0000,-16.2770,2522.0000,1500.0000
1289,13:22:31.611000,1464.0000,0.0000,19.6665,-48.0000,-15.6000,2303.0000,1500.0000
1297,13:22:31.621000,1160.0000,0.0000,19.6665,-36.0000,-15.9814,2534.0000,1500.0000
1305,13:22:31.631000,1496.0000,0.0000,19.6665,-53.0000,-15.0851,2552.0000,1500.0000
1313,13:22:31.641000,1605.0000,0.0000,19.6665,-65.0000,-15.8956,2522.0000,1500.0000
1321,13:22:31.651000,875.0000,0.0000,19.6665,-43.0000,-15.6477,2518.0000,1500.0000
1329,13:22:31.661000,1425.0000,0.0000,19.6665,-58.0000,-15.8956,2531.0000,1500.0000
1337,13:22:31.671000,953.0000,0.0000,19.6665,-46.0000,-15.9910,2531.0000,1500.0000
1345,13:22:31.681000,1246.0000,0.0000,19.6665,-58.0000,-16.1531,2546.0000,1500.0000
1353,13:22:31.691000,1375.0000,0.0000,19.6665,-58.0000,-16.1436,2565.0000,1500.0000
1361,13:22:31.701000,996.0000,0.0000,19.6665,-53.0000,-15.4856,2539.0000,1500.0000
1369,13:22:31.711000,1417.0000,0.0000,19.6665,-53.0000,-16.3533,2555.0000,1500.0000
1377,13:22:31.721000,1480.0000,0.0000,19.6665,-41.0000,-15.8670,2575.0000,1500.0000
1385,13:22:31.731000,1468.0000,0.0000,19.6665,-67.0000,-15.5714,2587.0000,1500.0000
1393,13:22:31.741000,847.0000,0.0000,19.6665,-60.0000,-16.0482,2563.0000,1500.0000
1401,13:22:31.751000,1406.0000,0.0000,15.7332,-48.0000,-15.9052,2583.0000,1500.0000
1409,13:22:31.761000,656.0000,0.0000,19.6665,-36.0000,-16.1436,2579.0000,1500.0000
1417,13:22:31.771000,1394.0000,0.0000,19.6665,-41.0000,-15.8766,2604.0000,1500.0000
1425,13:22:31.781000,1039.0000,0.0000,19.6665,-27.0000,-16.6394,2591.0000,1500.0000
1433,13:22:31.791000,1207.0000,0.0000,19.6665,-39.0000,-15.9814,2599.0000,1500.0000
1441,13:22:31.801000,1296.0000,0.0000,19.6665,-60.0000,-15.6858,2567.0000,1500.0000
1449,13:22:31.811000,890.0000,0.0000,19.6665,-51.0000,-16.1245,2609.0000,1500.0000
1457,13:22:31.821000,1785.0000,0.0000,19.6665,-55.0000,-15.7335,2606.0000,1500.0000
1465,13:22:31.831000,1242.0000,0.0000,23.5998,-46.0000,-16.0768,2645.0000,1500.0000
1473,13:22:31.841000,1515.0000,0.0000,19.6665,-70.0000,-15.4189,2617.0000,1500.0000
1481,13:22:31.851000,1054.0000,0.0000,19.6665,-46.0000,-16.3915,2621.0000,1500.0000
1489,13:22:31.861000,808.0000,0.0000,19.6665,-65.0000,-15.9528,2657.0000,1500.0000
1497,13:22:31.871000,929.0000,0.0000,19.6665,-65.0000,-15.7812,2631.0000,1500.0000
1505,13:22:31.881000,1468.0000,0.0000,19.6665,-43.0000,-16.5440,2647.0000,1500.0000
