index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
321,13:15:56.401000,554.0000,0.0000,7.8666,-70.0000,-5.7499,2593.0000,1500.0000
329,13:15:56.411000,207.0000,0.0000,7.8666,-46.0000,-6.2553,2605.0000,1500.0000
337,13:15:56.421000,273.0000,0.0000,7.8666,-34.0000,-7.1135,2622.0000,1500.0000
345,13:15:56.431000,417.0000,0.0000,11.7999,-48.0000,-6.8560,2595.0000,1500.0000
353,13:15:56.441000,167.0000,0.0000,7.8666,-55.0000,-6.5223,2588.0000,1500.0000
361,13:15:56.451000,93.0000,0.0000,11.7999,-48.0000,-6.7893,2596.0000,1500.0000
369,13:15:56.461000,414.0000,0.0000,11.7999,-46.0000,-7.0181,2608.0000,1500.0000
377,13:15:56.471000,121.0000,0.0000,11.7999,-36.0000,-7.1516,2600.0000,1500.0000
385,13:15:56.481000,261.0000,0.0000,11.7999,-48.0000,-6.9704,2599.0000,1500.0000
393,13:15:56.491000,390.0000,0.0000,11.7999,-41.0000,-7.3900,2594.0000,1500.0000
401,13:15:56.501000,453.0000,0.0000,11.7999,-48.0000,-8.3054,2638.0000,1500.0000
409,13:15:56.511000,441.0000,0.0000,11.7999,-67.0000,-7.9144,2615.0000,1500.0000
417,13:15:56.521000,457.0000,0.0000,11.7999,-65.0000,-7.5902,2599.0000,1500.0000
425,13:15:56.531000,371.0000,0.0000,11.7999,-65.0000,-8.1051,2624.0000,1500.0000
433,13:15:56.541000,-47.0000,0.0000,11.7999,-55.0000,-8.2482,2608.0000,1500.0000
441,13:15:56.551000,515.0000,0.0000,11.7999,-67.0000,-7.8477,2604.0000,1500.0000
449,13:15:56.561000,410.0000,0.0000,11.7999,-60.0000,-8.7631,2629.0000,1500.0000
457,13:15:56.571000,296.0000,0.0000,11.7999,-51.0000,-9.7548,2633.0000,1500.0000
465,13:15:56.581000,0.0000,0.0000,15.7332,-53.0000,-9.5927,2614.0000,1500.0000
473,13:15:56.591000,437.0000,0.0000,11.7999,-55.0000,-9.6499,2621.0000,1500.0000
481,13:15:56.601000,-219.0000,0.0000,15.7332,-48.0000,-9.7834,2650.0000,1500.0000
489,13:15:56.611000,-125.0000,0.0000,15.7332,-58.0000,-9.3924,2637.0000,1500.0000
497,13:15:56.621000,531.0000,0.0000,15.7332,-55.0000,-10.0504,2632.0000,1500.0000
505,13:15:56.631000,488.0000,0.0000,15.7332,-43.0000,-10.5272,2629.0000,1500.0000
513,13:15:56.641000,316.0000,0.0000,15.7332,-62.0000,-10.1267,2636.0000,1500.0000
521,13:15:56.651000,433.0000,0.0000,15.7332,-60.0000,-10.6511,2640.0000,1500.0000
529,13:15:56.661000,425.0000,0.0000,15.7332,-62.0000,-10.5653,2675.0000,1500.0000
537,13:15:56.671000,394.0000,0.0000,15.7332,-62.0000,-10.8704,2649.0000,1500.0000
545,13:15:56.681000,167.0000,0.0000,19.6665,-34.0000,-11.9289,2622.0000,1500.0000
553,13:15:56.691000,343.0000,0.0000,15.7332,-60.0000,-11.0802,2656.0000,1500.0000
561,13:15:56.701000,140.0000,0.0000,15.7332,-39.0000,-11.7096,2660.0000,1500.0000
569,13:15:56.711000,613.0000,0.0000,15.7332,-60.0000,-11.5093,2677.0000,1500.0000
577,13:15:56.721000,394.0000,0.0000,15.7332,-58.0000,-11.7954,2666.0000,1500.0000
585,13:15:56.731000,226.0000,0.0000,15.7332,-70.0000,-12.6822,2668.0000,1500.0000
593,13:15:56.741000,628.0000,0.0000,15.7332,-43.0000,-12.5582,2684.0000,1500.0000
601,13:15:56.751000,492.0000,0.0000,19.6665,-46.0000,-12.9682,2707.0000,1500.0000
609,13:15:56.761000,320.0000,0.0000,15.7332,-60.0000,-12.5678,2697.0000,1500.0000
617,13:15:56.771000,410.0000,0.0000,19.6665,-53.0000,-13.7788,2712.0000,1500.0000
625,13:15:56.781000,398.0000,0.0000,15.7332,-62.0000,-13.0922,2686.0000,1500.0000
633,13:15:56.791000,652.0000,0.0000,15.7332,-60.0000,-13.6453,2701.0000,1500.0000
641,13:15:56.801000,984.0000,0.0000,19.6665,-53.0000,-13.0827,2723.0000,1500.0000
649,13:15:56.811000,410.0000,0.0000,19.6665,-58.0000,-14.2746,2724.0000,1500.0000
657,13:15:56.821000,628.0000,0.0000,15.7332,-36.0000,-13.6739,2715.0000,1500.0000
665,13:15:56.831000,187.0000,0.0000,19.6665,-43.0000,-13.8646,2710.0000,1500.0000
673,13:15:56.841000,867.0000,0.0000,15.7332,-62.0000,-13.2638,2745.0000,1500.0000
681,13:15:56.851000,621.0000,0.0000,19.6665,-41.0000,-14.2269,2743.0000,1500.0000
689,13:15:56.861000,292.0000,0.0000,15.7332,-55.0000,-13.9218,2750.0000,1500.0000
697,13:15:56.871000,410.0000,0.0000,19.6665,-67.0000,-14.3986,2749.0000,1500.0000
705,13:15:56.881000,257.0000,0.0000,19.6665,-67.0000,-13.9313,2739.0000,1500.0000
713,13:15:56.891000,324.0000,0.0000,19.6665,-41.0000,-14.9612,2743.0000,1500.0000
721,13:15:56.901000,261.0000,0.0000,15.7332,-65.0000,-14.2174,2766.0000,1500.0000
729,13:15:56.911000,58.0000,0.0000,15.7332,-51.0000,-14.5416,2770.0000,1500.0000
737,13:15:56.921000,460.0000,0.0000,19.6665,-62.0000,-14.0839,2764.0000,1500.0000
745,13:15:56.931000,398.0000,0.0000,19.6665,-53.0000,-15.0470,2782.0000,1500.0000
753,13:15:56.941000,609.0000,0.0000,15.7332,-62.0000,-14.4272,2787.0000,1500.0000
761,13:15:56.951000,1207.0000,0.0000,19.6665,-60.0000,-14.6465,2786.0000,1500.0000
769,13:15:56.961000,1000.0000,0.0000,19.6665,-70.0000,-14.1220,2824.0000,1500.0000
777,13:15:56.971000,269.0000,0.0000,19.6665,-67.0000,-15.1805,2832.0000,1500.0000
785,13:15:56.981000,539.0000,0.0000,19.6665,-60.0000,-14.9135,2817.0000,1500.0000
793,13:15:56.991000,1105.0000,0.0000,19.6665,-65.0000,-14.9612,2872.0000,1500.0000
801,13:15:57.001000,351.0000,0.0000,19.6665,-34.0000,-14.9993,2894.0000,1500.0000
809,13:15:57.011000,226.0000,0.0000,19.6665,-48.0000,-15.4570,2962.0000,1500.0000
817,13:15:57.021000,363.0000,0.0000,19.6665,-62.0000,-15.2949,2949.0000,1500.0000
825,13:15:57.031000,19.0000,0.0000,15.7332,-67.0000,-14.8658,2980.0000,1500.0000
833,13:15:57.041000,222.0000,0.0000,15.7332,-62.0000,-15.7526,3047.0000,1500.0000
841,13:15:57.051000,902.0000,0.0000,19.6665,-74.0000,-14.7132,3094.0000,1500.0000
849,13:15:57.061000,714.0000,0.0000,19.6665,-53.0000,-15.0946,3081.0000,1500.0000
857,13:15:57.071000,703.0000,0.0000,19.6665,-67.0000,-15.1328,3078.0000,1500.0000
865,13:15:57.081000,355.0000,0.0000,15.7332,-46.0000,-15.7717,3072.0000,1500.0000
873,13:15:57.091000,-454.0000,0.0000,19.6665,-65.0000,-15.4093,3080.0000,1500.0000
881,13:15:57.101000,703.0000,0.0000,19.6665,-72.0000,-15.4093,3086.0000,1500.0000
889,13:15:57.111000,949.0000,0.0000,19.6665,-65.0000,-16.0768,3112.0000,1500.0000
897,13:15:57.121000,589.0000,0.0000,19.6665,-62.0000,-15.6763,3098.0000,1500.0000
905,13:15:57.131000,394.0000,0.0000,15.7332,-43.0000,-15.9052,3118.0000,1500.0000
913,13:15:57.141000,464.0000,0.0000,19.6665,-46.0000,-15.3902,3110.0000,1500.0000
921,13:15:57.151000,714.0000,0.0000,19.6665,-51.0000,-16.2866,3113.0000,1500.0000
929,13:15:57.161000,1027.0000,0.0000,19.6665,-39.0000,-15.6096,3131.0000,1500.0000
937,13:15:57.171000,-24.0000,0.0000,19.6665,-55.0000,-15.3902,3139.0000,1500.0000
945,13:15:57.181000,1152.0000,0.0000,19.6665,-65.0000,-15.6191,3119.0000,1500.0000
953,13:15:57.191000,1398.0000,0.0000,19.6665,-60.0000,-15.8575,3125.0000,1500.0000
961,13:15:57.201000,1125.0000,0.0000,19.6665,-55.0000,-16.0101,3163.0000,1500.0000
969,13:15:57.211000,773.0000,0.0000,15.7332,-62.0000,-15.1805,3178.0000,1500.0000
977,13:15:57.221000,62.0000,0.0000,19.6665,-41.0000,-16.4868,3137.0000,1500.0000
985,13:15:57.231000,769.0000,0.0000,19.6665,-55.0000,-15.7812,3132.0000,1500.0000
993,13:15:57.241000,1472.0000,0.0000,19.6665,-51.0000,-15.9624,3152.0000,1500.0000
1001,13:15:57.251000,878.0000,0.0000,15.7332,-46.0000,-15.7621,3151.0000,1500.0000
1009,13:15:57.261000,855.0000,0.0000,19.6665,-70.0000,-15.8193,3190.0000,1500.0000
1017,13:15:57.271000,714.0000,0.0000,23.5998,-46.0000,-15.7049,3165.0000,1500.0000
1025,13:15:57.281000,503.0000,0.0000,19.6665,-72.0000,-15.2091,3164.0000,1500.0000
1033,13:15:57.291000,1007.0000,0.0000,23.5998,-41.0000,-15.9528,3173.0000,1500.0000
1041,13:15:57.301000,804.0000,0.0000,19.6665,-58.0000,-15.5428,3193.0000,1500.0000
1049,13:15:57.311000,726.0000,0.0000,19.6665,-60.0000,-15.7049,3195.0000,1500.0000
1057,13:15:57.321000,253.0000,0.0000,19.6665,-53.0000,-15.7812,3181.0000,1500.0000
1065,13:15:57.331000,628.0000,0.0000,23.5998,-53.0000,-16.0768,3183.0000,1500.0000
1073,13:15:57.341000,1066.0000,0.0000,19.6665,-53.0000,-16.1054,3204.0000,1500.0000
1081,13:15:57.351000,972.0000,0.0000,23.5998,-60.0000,-15.4475,3207.0000,1500.0000
1089,13:15:57.361000,1378.0000,0.0000,19.6665,-43.0000,-16.5440,3217.0000,1500.0000
1097,13:15:57.371000,886.0000,0.0000,19.6665,-55.0000,-15.5428,3202.0000,1500.0000
1105,13:15:57.381000,644.0000,0.0000,19.6665,-53.0000,-15.4093,3203.0000,1500.0000
1113,13:15:57.391000,617.0000,0.0000,19.6665,-62.0000,-15.6477,3214.0000,1500.0000
1121,13:15:57.401000,1140.0000,0.0000,19.6665,-51.0000,-16.2198,3218.0000,1500.0000
1129,13:15:57.411000,996.0000,0.0000,19.6665,-58.0000,-16.2961,3247.0000,1500.0000
1137,13:15:57.421000,976.0000,0.0000,19.6665,-48.0000,-16.1340,3222.0000,1500.0000
1145,13:15:57.431000,1253.0000,0.0000,19.6665,-60.0000,-16.8682,3256.0000,1500.0000
1153,13:15:57.441000,1285.0000,0.0000,19.6665,-70.0000,-16.1149,3234.0000,1500.0000
1161,13:15:57.451000,1062.0000,0.0000,19.6665,-60.0000,-16.0291,3265.0000,1500.0000
1169,13:15:57.461000,1187.0000,0.0000,15.7332,-48.0000,-15.9814,3250.0000,1500.0000
1177,13:15:57.471000,796.0000,0.0000,19.6665,-36.0000,-15.8670,3265.0000,1500.0000
1185,13:15:57.481000,1250.0000,0.0000,19.6665,-39.0000,-15.9052,3228.0000,1500.0000
1193,13:15:57.491000,1230.0000,0.0000,19.6665,-67.0000,-15.2186,3258.0000,1500.0000
1201,13:15:57.501000,1285.0000,0.0000,19.6665,-46.0000,-16.4392,3260.0000,1500.0000
1209,13:15:57.511000,1503.0000,0.0000,19.6665,-48.0000,-15.8670,3272.0000,1500.0000
1217,13:15:57.521000,1472.0000,0.0000,19.6665,-41.0000,-15.9719,3265.0000,1500.0000
1225,13:15:57.531000,1339.0000,0.0000,15.7332,-55.0000,-16.2866,3293.0000,1500.0000
1233,13:15:57.541000,847.0000,0.0000,19.6665,-60.0000,-16.1054,3321.0000,1500.0000
1241,13:15:57.551000,1511.0000,0.0000,23.5998,-51.0000,-16.2103,3282.0000,1500.0000
1249,13:15:57.561000,968.0000,0.0000,19.6665,-55.0000,-15.4284,3293.0000,1500.0000
1257,13:15:57.571000,609.0000,0.0000,19.6665,-29.0000,-16.5345,3299.0000,1500.0000
1265,13:15:57.581000,1394.0000,0.0000,19.6665,-43.0000,-15.4284,3286.0000,1500.0000
1273,13:15:57.591000,1734.0000,0.0000,19.6665,-39.0000,-15.5047,3299.0000,1500.0000
1281,13:15:57.601000,1761.0000,0.0000,19.6665,-43.0000,-15.9910,3323.0000,1500.0000
1289,13:15:57.611000,1183.0000,0.0000,19.6665,-51.0000,-15.8098,3307.0000,1500.0000
1297,13:15:57.621000,1800.0000,0.0000,15.7332,-55.0000,-16.1436,3317.0000,1500.0000
1305,13:15:57.631000,902.0000,0.0000,19.6665,-62.0000,-15.4856,3310.0000,1500.0000
1313,13:15:57.641000,2039.0000,0.0000,19.6665,-77.0000,-16.2866,3333.0000,1500.0000
1321,13:15:57.651000,1796.0000,0.0000,19.6665,-41.0000,-15.9242,3323.0000,1500.0000
1329,13:15:57.661000,2222.0000,0.0000,23.5998,-55.0000,-15.7240,3323.0000,1500.0000
1337,13:15:57.671000,1609.0000,0.0000,15.7332,-51.0000,-15.8098,3319.0000,1500.0000
1345,13:15:57.681000,2140.0000,0.0000,19.6665,-24.0000,-15.7049,3350.0000,1500.0000
1353,13:15:57.691000,1769.0000,0.0000,19.6665,-31.0000,-16.0005,3337.0000,1500.0000
1361,13:15:57.701000,2222.0000,0.0000,19.6665,-65.0000,-15.5619,3361.0000,1500.0000
1369,13:15:57.711000,2121.0000,0.0000,19.6665,-36.0000,-16.7061,3334.0000,1500.0000
1377,13:15:57.721000,1781.0000,0.0000,15.7332,-55.0000,-16.0863,3312.0000,1500.0000
1385,13:15:57.731000,1328.0000,0.0000,19.6665,-58.0000,-15.8480,3342.0000,1500.0000
1393,13:15:57.741000,2242.0000,0.0000,19.6665,-72.0000,-16.5822,3354.0000,1500.0000
1401,13:15:57.751000,2328.0000,0.0000,19.6665,-22.0000,-16.1149,3358.0000,1500.0000
1409,13:15:57.761000,2488.0000,0.0000,23.5998,-41.0000,-16.0482,3370.0000,1500.0000
1417,13:15:57.771000,2304.0000,0.0000,19.6665,-62.0000,-15.6954,3364.0000,1500.0000
1425,13:15:57.781000,2464.0000,0.0000,19.6665,-29.0000,-16.2198,3362.0000,1500.0000
1433,13:15:57.791000,2148.0000,0.0000,19.6665,-82.0000,-15.7335,3403.0000,1500.0000
1441,13:15:57.801000,3109.0000,0.0000,19.6665,-53.0000,-15.3521,3384.0000,1500.0000
1449,13:15:57.811000,2023.0000,0.0000,19.6665,-43.0000,-16.1531,3385.0000,1500.0000
1457,13:15:57.821000,2667.0000,0.0000,19.6665,-60.0000,-15.8861,3389.0000,1500.0000
1465,13:15:57.831000,2003.0000,0.0000,19.6665,-58.0000,-16.2675,3396.0000,1500.0000
1473,13:15:57.841000,2761.0000,0.0000,19.6665,-24.0000,-15.6954,3397.0000,1500.0000
1481,13:15:57.851000,2031.0000,0.0000,19.6665,-34.0000,-16.6108,3421.0000,1500.0000
1489,13:15:57.861000,2820.0000,0.0000,19.6665,-48.0000,-16.1626,3399.0000,1500.0000
1497,13:15:57.871000,3292.0000,0.0000,19.6665,-43.0000,-15.3426,3392.0000,1500.0000
1505,13:15:57.881000,2425.0000,0.0000,19.6665,-41.0000,-16.4582,3403.0000,1500.0000
1513,13:15:57.891000,2300.0000,0.0000,19.6665,-58.0000,-15.6763,3408.0000,1500.0000
1521,13:15:57.901000,2386.0000,0.0000,19.6665,-51.0000,-15.9052,3405.0000,1500.0000
1529,13:15:57.911000,2410.0000,0.0000,19.6665,-41.0000,-15.5524,3428.0000,1500.0000
1537,13:15:57.921000,3054.0000,0.0000,19.6665,-46.0000,-16.0959,3417.0000,1500.0000
1545,13:15:57.931000,2351.0000,0.0000,19.6665,-39.0000,-15.9147,3422.0000,1500.0000
1553,13:15:57.941000,2906.0000,0.0000,19.6665,-41.0000,-15.5714,3432.0000,1500.0000
1561,13:15:57.951000,2343.0000,0.0000,19.6665,-8.0000,-16.3533,3445.0000,1500.0000
1569,13:15:57.961000,1542.0000,0.0000,19.6665,-41.0000,-15.7145,3471.0000,1500.0000
1577,13:15:57.971000,2726.0000,0.0000,19.6665,-43.0000,-15.8098,3456.0000,1500.0000
1585,13:15:57.981000,1601.0000,0.0000,19.6665,-51.0000,-15.3902,3447.0000,1500.0000
1593,13:15:57.991000,2304.0000,0.0000,19.6665,-41.0000,-15.5428,3485.0000,1500.0000
1601,13:15:58.001000,2035.0000,0.0000,19.6665,-20.0000,-15.6668,3450.0000,1500.0000
1609,13:15:58.011000,1902.0000,0.0000,19.6665,-62.0000,-15.4189,3468.0000,1500.0000
1617,13:15:58.021000,2210.0000,0.0000,19.6665,-55.0000,-16.2961,3459.0000,1500.0000
1625,13:15:58.031000,1882.0000,0.0000,19.6665,-36.0000,-16.2961,3446.0000,1500.0000
1633,13:15:58.041000,2093.0000,0.0000,19.6665,-62.0000,-16.6013,3469.0000,1500.0000
1641,13:15:58.051000,1964.0000,0.0000,19.6665,-58.0000,-16.4392,3475.0000,1500.0000
1649,13:15:58.061000,1933.0000,0.0000,19.6665,-39.0000,-16.8015,3497.0000,1500.0000
1657,13:15:58.071000,2332.0000,0.0000,15.7332,-43.0000,-16.4201,3490.0000,1500.0000
1665,13:15:58.081000,1289.0000,0.0000,19.6665,-41.0000,-15.7145,3490.0000,1500.0000
1673,13:15:58.091000,1472.0000,0.0000,19.6665,-24.0000,-16.3915,3532.0000,1500.0000
1681,13:15:58.101000,1949.0000,0.0000,19.6665,-55.0000,-15.6858,3500.0000,1500.0000
1689,13:15:58.111000,1714.0000,0.0000,19.6665,-39.0000,-15.7145,3500.0000,1500.0000
1697,13:15:58.121000,2050.0000,0.0000,19.6665,-55.0000,-15.8193,3507.0000,1500.0000
1705,13:15:58.131000,2089.0000,0.0000,19.6665,-43.0000,-16.1054,3543.0000,1500.0000
1713,13:15:58.141000,2035.0000,0.0000,19.6665,-65.0000,-16.0005,3522.0000,1500.0000
1721,13:15:58.151000,1296.0000,0.0000,19.6665,-58.0000,-15.5047,3555.0000,1500.0000
1729,13:15:58.161000,1390.0000,0.0000,19.6665,-39.0000,-16.6966,3535.0000,1500.0000
1737,13:15:58.171000,2335.0000,0.0000,19.6665,-53.0000,-15.9719,3536.0000,1500.0000
1745,13:15:58.181000,2070.0000,0.0000,15.7332,-41.0000,-15.9719,3544.0000,1500.0000
1753,13:15:58.191000,1988.0000,0.0000,23.5998,-41.0000,-15.8384,3549.0000,1500.0000
1761,13:15:58.201000,1273.0000,0.0000,19.6665,-48.0000,-15.8956,3577.0000,1500.0000
1769,13:15:58.211000,1894.0000,0.0000,23.5998,-51.0000,-15.9242,3548.0000,1500.0000
1777,13:15:58.221000,2160.0000,0.0000,19.6665,-46.0000,-15.2758,3557.0000,1500.0000
1785,13:15:58.231000,2546.0000,0.0000,19.6665,-51.0000,-16.3915,3563.0000,1500.0000
1793,13:15:58.241000,1988.0000,0.0000,19.6665,-36.0000,-15.8480,3572.0000,1500.0000
1801,13:15:58.251000,1820.0000,0.0000,19.6665,-20.0000,-15.8956,3571.0000,1500.0000
1809,13:15:58.261000,2062.0000,0.0000,19.6665,-48.0000,-16.3915,3579.0000,1500.0000
1817,13:15:58.271000,1933.0000,0.0000,19.6665,-39.0000,-16.2866,3584.0000,1500.0000
1825,13:15:58.281000,1558.0000,0.0000,19.6665,-34.0000,-16.2484,3615.0000,1500.0000
1833,13:15:58.291000,2027.0000,0.0000,19.6665,-43.0000,-15.6286,3599.0000,1500.0000
1841,13:15:58.301000,1593.0000,0.0000,19.6665,-29.0000,-16.5536,3588.0000,1500.0000
1849,13:15:58.311000,1082.0000,0.0000,19.6665,-65.0000,-15.3426,3613.0000,1500.0000
1857,13:15:58.321000,1968.0000,0.0000,19.6665,-48.0000,-15.3235,3604.0000,1500.0000
1865,13:15:58.331000,2484.0000,0.0000,19.6665,-62.0000,-15.5619,3610.0000,1500.0000
1873,13:15:58.341000,1324.0000,0.0000,19.6665,-46.0000,-16.1436,3661.0000,1500.0000
1881,13:15:58.351000,2074.0000,0.0000,23.5998,-58.0000,-16.2198,3619.0000,1500.0000
1889,13:15:58.361000,2148.0000,0.0000,19.6665,-41.0000,-15.8098,3648.0000,1500.0000
1897,13:15:58.371000,1476.0000,0.0000,19.6665,-43.0000,-16.8873,3642.0000,1500.0000
1905,13:15:58.381000,1226.0000,0.0000,23.5998,-36.0000,-16.5631,3629.0000,1500.0000
1913,13:15:58.391000,2742.0000,0.0000,19.6665,-41.0000,-16.1149,3640.0000,1500.0000
1921,13:15:58.401000,1960.0000,0.0000,19.6665,-53.0000,-16.0863,3650.0000,1500.0000
1929,13:15:58.411000,2007.0000,0.0000,19.6665,-20.0000,-15.7621,3665.0000,1500.0000
1937,13:15:58.421000,2804.0000,0.0000,23.5998,-46.0000,-16.0387,3669.0000,1500.0000
1945,13:15:58.431000,1695.0000,0.0000,23.5998,-46.0000,-15.3712,3654.0000,1500.0000
1953,13:15:58.441000,1484.0000,0.0000,19.6665,-39.0000,-16.3724,3654.0000,1500.0000
1961,13:15:58.451000,2179.0000,0.0000,19.6665,-39.0000,-15.7240,3654.0000,1500.0000
1969,13:15:58.461000,2320.0000,0.0000,15.7332,-67.0000,-15.6382,3662.0000,1500.0000
1977,13:15:58.471000,1019.0000,0.0000,19.6665,-46.0000,-16.4582,3685.0000,1500.0000
1985,13:15:58.481000,1828.0000,0.0000,19.6665,-29.0000,-16.2961,3708.0000,1500.0000
1993,13:15:58.491000,1703.0000,0.0000,19.6665,-29.0000,-16.1149,3678.0000,1500.0000
2001,13:15:58.501000,1167.0000,0.0000,23.5998,-41.0000,-15.4951,3669.0000,1500.0000
2009,13:15:58.511000,1964.0000,0.0000,19.6665,-58.0000,-16.3152,3684.0000,1500.0000
2017,13:15:58.521000,2089.0000,0.0000,19.6665,-29.0000,-15.7526,3688.0000,1500.0000
2025,13:15:58.531000,1089.0000,0.0000,23.5998,-36.0000,-15.6000,3702.0000,1500.0000
2033,13:15:58.541000,1589.0000,0.0000,19.6665,-46.0000,-16.0482,3705.0000,1500.0000
2041,13:15:58.551000,2445.0000,0.0000,19.6665,-53.0000,-15.8766,3706.0000,1500.0000
2049,13:15:58.561000,1851.0000,0.0000,19.6665,-60.0000,-15.9719,3701.0000,1500.0000
2057,13:15:58.571000,1367.0000,0.0000,15.7332,-39.0000,-15.5237,3724.0000,1500.0000
2065,13:15:58.581000,1453.0000,0.0000,19.6665,-31.0000,-16.3819,3726.0000,1500.0000
2073,13:15:58.591000,1730.0000,0.0000,19.6665,-43.0000,-15.9242,3712.0000,1500.0000
2081,13:15:58.601000,1500.0000,0.0000,19.6665,-67.0000,-15.8670,3720.0000,1500.0000
2089,13:15:58.611000,2050.0000,0.0000,19.6665,-27.0000,-16.4487,3717.0000,1500.0000
2097,13:15:58.621000,1910.0000,0.0000,19.6665,-58.0000,-15.6286,3736.0000,1500.0000
2105,13:15:58.631000,1382.0000,0.0000,19.6665,-53.0000,-15.9719,3735.0000,1500.0000
2113,13:15:58.641000,1968.0000,0.0000,19.6665,-39.0000,-15.8193,3758.0000,1500.0000
2121,13:15:58.651000,1867.0000,0.0000,23.5998,-36.0000,-16.2675,3727.0000,1500.0000
2129,13:15:58.661000,1683.0000,0.0000,23.5998,-43.0000,-16.1817,3763.0000,1500.0000
2137,13:15:58.671000,1839.0000,0.0000,19.6665,-41.0000,-15.8193,3767.0000,1500.0000
2145,13:15:58.681000,1398.0000,0.0000,19.6665,-62.0000,-16.5917,3749.0000,1500.0000
2153,13:15:58.691000,2003.0000,0.0000,19.6665,-46.0000,-16.2389,3754.0000,1500.0000
2161,13:15:58.701000,2785.0000,0.0000,19.6665,-39.0000,-16.0005,3749.0000,1500.0000
2169,13:15:58.711000,1644.0000,0.0000,23.5998,-41.0000,-15.7526,3779.0000,1500.0000
