index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
1097,13:48:05.371000,2335.0000,0.0000,19.6665,-27.0000,-5.9120,4248.0000,1500.0000
1105,13:48:05.381000,3058.0000,0.0000,23.5998,-27.0000,-6.2648,4269.0000,1500.0000
1113,13:48:05.391000,2199.0000,0.0000,19.6665,-22.0000,-6.0741,4265.0000,1500.0000
1121,13:48:05.401000,2000.0000,0.0000,15.7332,-24.0000,-5.8071,4290.0000,1500.0000
1129,13:48:05.411000,2449.0000,0.0000,19.6665,-22.0000,-5.6069,4276.0000,1500.0000
1137,13:48:05.421000,2863.0000,0.0000,23.5998,-22.0000,-5.8929,4304.0000,1500.0000
1145,13:48:05.431000,2437.0000,0.0000,19.6665,-24.0000,-6.6462,4297.0000,1500.0000
1153,13:48:05.441000,2132.0000,0.0000,19.6665,-17.0000,-6.5699,4267.0000,1500.0000
1161,13:48:05.451000,1226.0000,0.0000,19.6665,-34.0000,-6.2171,4307.0000,1500.0000
1169,13:48:05.461000,2265.0000,0.0000,19.6665,-5.0000,-5.7785,4307.0000,1500.0000
1177,13:48:05.471000,2230.0000,0.0000,23.5998,-17.0000,-6.1504,4317.0000,1500.0000
1185,13:48:05.481000,2164.0000,0.0000,19.6665,-22.0000,-6.1408,4328.0000,1500.0000
1193,13:48:05.491000,2269.0000,0.0000,19.6665,-20.0000,-5.7976,4330.0000,1500.0000
1201,13:48:05.501000,2269.0000,0.0000,19.6665,-12.0000,-5.6355,4387.0000,1500.0000
1209,13:48:05.511000,1429.0000,0.0000,19.6665,-29.0000,-5.7117,4383.0000,1500.0000
1217,13:48:05.521000,2242.0000,0.0000,19.6665,-12.0000,-6.5318,4358.0000,1500.0000
1225,13:48:05.531000,3296.0000,0.0000,19.6665,-22.0000,-6.5985,4373.0000,1500.0000
1233,13:48:05.541000,2328.0000,0.0000,19.6665,-15.0000,-5.8548,4396.0000,1500.0000
1241,13:48:05.551000,1726.0000,0.0000,19.6665,-43.0000,-5.7022,4366.0000,1500.0000
1249,13:48:05.561000,2289.0000,0.0000,19.6665,-22.0000,-5.8452,4384.0000,1500.0000
1257,13:48:05.571000,1812.0000,0.0000,19.6665,-17.0000,-5.9787,4410.0000,1500.0000
1265,13:48:05.581000,2398.0000,0.0000,19.6665,-20.0000,-5.7117,4419.0000,1500.0000
1273,13:48:05.591000,2289.0000,0.0000,19.6665,-34.0000,-5.8166,4399.0000,1500.0000
1281,13:48:05.601000,1750.0000,0.0000,19.6665,-34.0000,-5.4352,4395.0000,1500.0000
1289,13:48:05.611000,2105.0000,0.0000,19.6665,2.0000,-6.2743,4413.0000,1500.0000
1297,13:48:05.621000,2472.0000,0.0000,19.6665,-15.0000,-6.3316,4430.0000,1500.0000
1305,13:48:05.631000,2179.0000,0.0000,19.6665,-15.0000,-6.1504,4421.0000,1500.0000
1313,13:48:05.641000,2539.0000,0.0000,15.7332,-12.0000,-5.8166,4427.0000,1500.0000
1321,13:48:05.651000,2050.0000,0.0000,19.6665,-8.0000,-5.8262,4423.0000,1500.0000
1329,13:48:05.661000,2742.0000,0.0000,19.6665,-12.0000,-6.2076,4449.0000,1500.0000
1337,13:48:05.671000,1855.0000,0.0000,19.6665,-5.0000,-6.1122,4458.0000,1500.0000
1345,13:48:05.681000,2207.0000,0.0000,19.6665,-15.0000,-5.6736,4463.0000,1500.0000
1353,13:48:05.691000,2332.0000,0.0000,19.6665,-20.0000,-5.3971,4429.0000,1500.0000
1361,13:48:05.701000,2335.0000,0.0000,19.6665,-29.0000,-5.7785,4446.0000,1500.0000
1369,13:48:05.711000,3238.0000,0.0000,19.6665,-15.0000,-6.3602,4483.0000,1500.0000
1377,13:48:05.721000,2660.0000,0.0000,19.6665,-12.0000,-6.4746,4490.0000,1500.0000
1385,13:48:05.731000,2082.0000,0.0000,19.6665,-5.0000,-6.2362,4483.0000,1500.0000
1393,13:48:05.741000,2609.0000,0.0000,19.6665,-12.0000,-5.9597,4479.0000,1500.0000
1401,13:48:05.751000,2593.0000,0.0000,19.6665,-27.0000,-6.1790,4518.0000,1500.0000
1409,13:48:05.761000,2261.0000,0.0000,19.6665,-17.0000,-6.1790,4502.0000,1500.0000
1417,13:48:05.771000,3312.0000,0.0000,19.6665,-34.0000,-5.6736,4493.0000,1500.0000
1425,13:48:05.781000,2832.0000,0.0000,19.6665,-15.0000,-5.3494,4487.0000,1500.0000
1433,13:48:05.791000,2753.0000,0.0000,19.6665,-34.0000,-5.6259,4504.0000,1500.0000
1441,13:48:05.801000,2464.0000,0.0000,19.6665,-41.0000,-6.3506,4495.0000,1500.0000
1449,13:48:05.811000,1824.0000,0.0000,19.6665,-10.0000,-6.4269,4528.0000,1500.0000
1457,13:48:05.821000,2402.0000,0.0000,23.5998,4.0000,-6.1218,4515.0000,1500.0000
1465,13:48:05.831000,2582.0000,0.0000,19.6665,-17.0000,-5.9597,4535.0000,1500.0000
1473,13:48:05.841000,2640.0000,0.0000,19.6665,-17.0000,-6.0264,4556.0000,1500.0000
1481,13:48:05.851000,3230.0000,0.0000,19.6665,-5.0000,-6.1599,4548.0000,1500.0000
1489,13:48:05.861000,2558.0000,0.0000,19.6665,-20.0000,-5.7976,4557.0000,1500.0000
1497,13:48:05.871000,2007.0000,0.0000,23.5998,-8.0000,-5.5401,4570.0000,1500.0000
1505,13:48:05.881000,2347.0000,0.0000,19.6665,-20.0000,-5.4734,4541.0000,1500.0000
1513,13:48:05.891000,2437.0000,0.0000,19.6665,-17.0000,-6.0073,4564.0000,1500.0000
1521,13:48:05.901000,2691.0000,0.0000,19.6665,-20.0000,-6.5318,4564.0000,1500.0000
1529,13:48:05.911000,2675.0000,0.0000,19.6665,-8.0000,-6.1504,4597.0000,1500.0000
1537,13:48:05.921000,1968.0000,0.0000,19.6665,-15.0000,-5.9311,4560.0000,1500.0000
1545,13:48:05.931000,2453.0000,0.0000,19.6665,-15.0000,-5.8548,4552.0000,1500.0000
1553,13:48:05.941000,2671.0000,0.0000,19.6665,-51.0000,-6.0741,4566.0000,1500.0000
1561,13:48:05.951000,2914.0000,0.0000,15.7332,-22.0000,-6.0741,4598.0000,1500.0000
1569,13:48:05.961000,3410.0000,0.0000,19.6665,-41.0000,-5.5115,4615.0000,1500.0000
1577,13:48:05.971000,2003.0000,0.0000,19.6665,-31.0000,-5.6069,4586.0000,1500.0000
1585,13:48:05.981000,2074.0000,0.0000,15.7332,-15.0000,-5.9406,4600.0000,1500.0000
1593,13:48:05.991000,2109.0000,0.0000,19.6665,-17.0000,-6.4937,4564.0000,1500.0000
1601,13:48:06.001000,1855.0000,0.0000,19.6665,-3.0000,-6.4841,4595.0000,1500.0000
1609,13:48:06.011000,2496.0000,0.0000,19.6665,-22.0000,-6.1218,4643.0000,1500.0000
1617,13:48:06.021000,2558.0000,0.0000,15.7332,-15.0000,-5.8262,4628.0000,1500.0000
1625,13:48:06.031000,2574.0000,0.0000,19.6665,-24.0000,-6.0264,4646.0000,1500.0000
1633,13:48:06.041000,2468.0000,0.0000,19.6665,11.0000,-6.0169,4625.0000,1500.0000
1641,13:48:06.051000,3214.0000,0.0000,19.6665,-27.0000,-5.4543,4624.0000,1500.0000
1649,13:48:06.061000,2625.0000,0.0000,19.6665,-22.0000,-5.5687,4654.0000,1500.0000
1657,13:48:06.071000,2558.0000,0.0000,19.6665,-41.0000,-5.5115,4639.0000,1500.0000
1665,13:48:06.081000,2464.0000,0.0000,19.6665,-5.0000,-6.0836,4647.0000,1500.0000
1673,13:48:06.091000,2035.0000,0.0000,19.6665,-27.0000,-6.5413,4647.0000,1500.0000
1681,13:48:06.101000,2597.0000,0.0000,19.6665,-3.0000,-5.9883,4649.0000,1500.0000
1689,13:48:06.111000,2214.0000,0.0000,19.6665,-34.0000,-5.5306,4668.0000,1500.0000
1697,13:48:06.121000,2460.0000,0.0000,23.5998,-24.0000,-5.7785,4668.0000,1500.0000
1705,13:48:06.131000,2496.0000,0.0000,23.5998,-10.0000,-6.2076,4696.0000,1500.0000
1713,13:48:06.141000,3480.0000,0.0000,19.6665,-22.0000,-5.9311,4668.0000,1500.0000
1721,13:48:06.151000,3425.0000,0.0000,19.6665,-29.0000,-5.4924,4672.0000,1500.0000
1729,13:48:06.161000,3093.0000,0.0000,19.6665,-20.0000,-5.5306,4691.0000,1500.0000
1737,13:48:06.171000,2402.0000,0.0000,19.6665,-41.0000,-5.7022,4688.0000,1500.0000
1745,13:48:06.181000,2621.0000,0.0000,19.6665,-20.0000,-6.4937,4685.0000,1500.0000
1753,13:48:06.191000,2949.0000,0.0000,19.6665,-20.0000,-6.2457,4692.0000,1500.0000
1761,13:48:06.201000,2312.0000,0.0000,19.6665,-27.0000,-5.8452,4692.0000,1500.0000
1769,13:48:06.211000,2503.0000,0.0000,19.6665,-31.0000,-5.6831,4751.0000,1500.0000
1777,13:48:06.221000,2429.0000,0.0000,19.6665,-27.0000,-5.9883,4716.0000,1500.0000
1785,13:48:06.231000,2664.0000,0.0000,19.6665,-22.0000,-6.3125,4708.0000,1500.0000
1793,13:48:06.241000,2718.0000,0.0000,19.6665,-17.0000,-5.8929,4734.0000,1500.0000
1801,13:48:06.251000,1796.0000,0.0000,19.6665,-20.0000,-5.2827,4710.0000,1500.0000
1809,13:48:06.261000,2312.0000,0.0000,19.6665,-34.0000,-6.2076,4778.0000,1500.0000
1817,13:48:06.271000,3093.0000,0.0000,19.6665,-29.0000,-6.8083,4743.0000,1500.0000
1825,13:48:06.281000,2613.0000,0.0000,19.6665,-12.0000,-6.5890,4757.0000,1500.0000
1833,13:48:06.291000,2863.0000,0.0000,19.6665,-27.0000,-6.3602,4742.0000,1500.0000
1841,13:48:06.301000,2761.0000,0.0000,19.6665,-29.0000,-5.9406,4793.0000,1500.0000
1849,13:48:06.311000,2199.0000,0.0000,15.7332,-29.0000,-6.3602,4779.0000,1500.0000
1857,13:48:06.321000,3015.0000,0.0000,23.5998,-31.0000,-6.3316,4767.0000,1500.0000
1865,13:48:06.331000,2492.0000,0.0000,23.5998,-34.0000,-5.9978,4756.0000,1500.0000
1873,13:48:06.341000,2242.0000,0.0000,19.6665,-41.0000,-5.6641,4762.0000,1500.0000
1881,13:48:06.351000,3207.0000,0.0000,23.5998,-17.0000,-6.2171,4763.0000,1500.0000
1889,13:48:06.361000,3125.0000,0.0000,19.6665,-20.0000,-6.7130,4828.0000,1500.0000
1897,13:48:06.371000,2285.0000,0.0000,15.7332,-27.0000,-6.3125,4793.0000,1500.0000
1905,13:48:06.381000,2664.0000,0.0000,19.6665,2.0000,-6.1885,4814.0000,1500.0000
1913,13:48:06.391000,2992.0000,0.0000,19.6665,-31.0000,-5.8929,4784.0000,1500.0000
1921,13:48:06.401000,3125.0000,0.0000,19.6665,-15.0000,-6.3602,4794.0000,1500.0000
1929,13:48:06.411000,2332.0000,0.0000,19.6665,-34.0000,-6.1027,4839.0000,1500.0000
1937,13:48:06.421000,2957.0000,0.0000,19.6665,-22.0000,-5.7690,4788.0000,1500.0000
1945,13:48:06.431000,2472.0000,0.0000,19.6665,-29.0000,-5.5973,4799.0000,1500.0000
1953,13:48:06.441000,2769.0000,0.0000,19.6665,-31.0000,-5.8929,4833.0000,1500.0000
1961,13:48:06.451000,2039.0000,0.0000,23.5998,-20.0000,-6.5127,4814.0000,1500.0000
1969,13:48:06.461000,3070.0000,0.0000,19.6665,-22.0000,-6.3697,4838.0000,1500.0000
1977,13:48:06.471000,2917.0000,0.0000,19.6665,-17.0000,-5.6355,4834.0000,1500.0000
1985,13:48:06.481000,2234.0000,0.0000,19.6665,-5.0000,-5.7213,4784.0000,1500.0000
1993,13:48:06.491000,2160.0000,0.0000,19.6665,-22.0000,-6.0360,4851.0000,1500.0000
2001,13:48:06.501000,2746.0000,0.0000,23.5998,-31.0000,-6.1313,4865.0000,1500.0000
2009,13:48:06.511000,2718.0000,0.0000,23.5998,-15.0000,-5.6641,4856.0000,1500.0000
2017,13:48:06.521000,3074.0000,0.0000,19.6665,-29.0000,-5.4352,4882.0000,1500.0000
2025,13:48:06.531000,2871.0000,0.0000,19.6665,-24.0000,-5.6069,4873.0000,1500.0000
2033,13:48:06.541000,1878.0000,0.0000,19.6665,-20.0000,-6.2457,4692.0000,1500.0000
2041,13:48:06.551000,2500.0000,0.0000,19.6665,-8.0000,-6.3602,4910.0000,1500.0000
2049,13:48:06.561000,2714.0000,0.0000,23.5998,-5.0000,-6.3029,4882.0000,1500.0000
2057,13:48:06.571000,3046.0000,0.0000,19.6665,-29.0000,-5.7499,4873.0000,1500.0000
2065,13:48:06.581000,2843.0000,0.0000,19.6665,-29.0000,-5.8929,4868.0000,1500.0000
2073,13:48:06.591000,2867.0000,0.0000,19.6665,-12.0000,-6.3316,4875.0000,1500.0000
2081,13:48:06.601000,2757.0000,0.0000,19.6665,-12.0000,-5.8071,4906.0000,1500.0000
2089,13:48:06.611000,2613.0000,0.0000,23.5998,-22.0000,-5.5878,4903.0000,1500.0000
2097,13:48:06.621000,3882.0000,0.0000,19.6665,-29.0000,-5.3494,4926.0000,1500.0000
2105,13:48:06.631000,2914.0000,0.0000,19.6665,-17.0000,-6.2648,4921.0000,1500.0000
2113,13:48:06.641000,2347.0000,0.0000,19.6665,-5.0000,-6.5223,4901.0000,1500.0000
2121,13:48:06.651000,2242.0000,0.0000,19.6665,-3.0000,-6.4460,4897.0000,1500.0000
2129,13:48:06.661000,2289.0000,0.0000,19.6665,-27.0000,-5.9215,4936.0000,1500.0000
2137,13:48:06.671000,2437.0000,0.0000,19.6665,-5.0000,-5.7499,4914.0000,1500.0000
2145,13:48:06.681000,3492.0000,0.0000,19.6665,-24.0000,-6.3029,4938.0000,1500.0000
2153,13:48:06.691000,3691.0000,0.0000,19.6665,-17.0000,-6.1313,4926.0000,1500.0000
2161,13:48:06.701000,2183.0000,0.0000,19.6665,-12.0000,-5.7213,4919.0000,1500.0000
