Timestamp,dp,z,p
0.0,0.11195392675981194,0.0,-0.2897239077625164
0.013916928576377764,0.11100212852921063,0.0023228000000000003,0.1552860883898682
0.024416396822172143,0.11016916161508714,0.0040754,0.49101881116849894
0.03826024325298753,0.10945504915848549,0.006372183039031,0.7847010418906649
0.05222589325974021,0.10885981614607004,0.008647273948122,0.6297595094539127
0.06265923956431148,0.10838348941155898,0.010347092129940201,0.5140070264622897
0.0730960659710524,0.10802609763723013,0.012047764557321,0.39808196619255104
0.08695731291271598,0.10778767135549917,0.014701964557320998,0.11090071495236406
0.09743938064766218,0.10766824295056993,0.016709364557321,-0.10626974167215092
0.1078762070544031,0.10766784666015758,0.018707964557321,-0.3225028756087115
0.12173745399606667,0.10778651857728434,0.0215325081912336,-0.017915966762121125
0.13565090247027478,0.10802429665214815,0.024367708191233604,0.28811643392200453
0.14956087084231326,0.10838122069406407,0.0272869593953142,0.4581048583198234
0.1634743193165214,0.10885733237347923,0.0302931593953142,0.48903716548574605
0.17738776779072954,0.10945267522406095,0.0332995593953142,0.5199694726516685
0.19130121626493768,0.1101672946448579,0.0364757181695626,0.34112027053616006
0.20180068451073205,0.1110012379025359,0.0388733181695626,0.20503925568209952
0.21564801104371709,0.11195455413368652,0.0420769845139648,0.09346855419303485
0.2296136610504698,0.11302729434721039,0.0454377845139648,0.19454087942212558
0.24004700735504106,0.11421951142677449,0.047948584513964804,0.27004918518759136
0.2539082542967046,0.11553126013334386,0.0513681584285492,0.2729265057465578
0.2643938021338204,0.11704629277236406,0.0540203584285492,0.19902435689475034
0.2748271484383917,0.11908784254737856,0.0566595584285492,0.12549012448263028
0.2852639748451326,0.12125751028072745,0.0593408399133016,0.08147167978967292
0.2956973211497039,0.12348520251657283,0.0621082399133016,0.09923833996978268
0.30955856809136745,0.12604092840539008,0.0657846399133016,0.12284227842788026
0.32002671541763505,0.1289022849719953,0.068602228968222,0.16450605790684025
0.3339053628701469,0.13181415531711477,0.072453828968222,0.2872693207235126
0.3478710128768996,0.13435140162800993,0.076329628968222,0.41080216267017905
0.3582904387727923,0.1367462733133167,0.0793047255933104,0.3788064370700829
0.37220388724700043,0.13891977985476464,0.0833371255933104,0.24783773226117736
0.3861625770494138,0.14113809284848716,0.08738252559331042,0.11644316623103235
0.4000307841954167,0.1435912164335792,0.0915705297885524,0.2952543420836469
0.4105163320325325,0.1457940729167615,0.0947383297885524,0.43264290068734224
0.4209496783371038,0.14802071834535022,0.0978903297885524,0.5693474804065188
0.43481092527876736,0.15014235996868186,0.1022464415539908,0.45960352107906793
0.44529647311588316,0.1520278288908341,0.1055430415539908,0.37429365797496816
0.4557332995226241,0.15425142110267323,0.1088242415539908,0.28938018985376185
0.4661666458271954,0.15631373592426098,0.1122306608895832,0.22004530794563107
0.4765999921317667,0.15813663559682323,0.1156390608895832,0.15095274057853839
0.49046123907343026,0.1599769077398867,0.1201672608895832,0.059159646574825496
0.5043746875476384,0.16231735584168372,0.12488078779534321,0.09773605566169137
0.5182881360218465,0.164622592883417,0.1295969877953434,0.13854037575290792
0.5322015844960546,0.16665190035946012,0.1343958222712572,0.2253408354392747
0.5461115528680931,0.16867644893765002,0.1392818222712572,0.3615405383260038
0.5600250013423013,0.17064688650711624,0.1441690222712572,0.4977743166950663
0.5739384498165094,0.17247421743383223,0.1492241643173534,0.38492454999957226
0.5843891966319289,0.17422411835660107,0.1530235643173534,0.2964374362456293
0.5982852445952888,0.17602895496601456,0.1581146139336316,0.22401518394540443
0.6121986930694969,0.1781058197106073,0.1633438139336316,0.3036494215427791
0.6226842409066127,0.18014877064322757,0.1672848139336316,0.3636639182613609
0.633117587211184,0.18216933081560943,0.1712457711200496,0.41089352447063804
0.6435544136179249,0.1839857498505981,0.1752965711200496,0.43014715968416767
0.6574156605595886,0.1859842210969085,0.1806765711200496,0.4557180930137733
0.6713813105663412,0.1881124911130316,0.18617923587664964,0.46662669198860207
0.6852390774058352,0.1899571866189209,0.1917282358766496,0.4613826892581005
0.6991525258800433,0.19176862776647965,0.1972996358766496,0.45611761569794346
0.7130624942520818,0.19350882526389657,0.2030362082034034,0.4335331432402853
0.7269794228284596,0.1954300868383692,0.2087798082034034,0.41049268485961443
0.7408928713026676,0.19712187970899656,0.2146030881003536,0.4080356285827604
0.7548028396747061,0.1987561092342138,0.2205148881003536,0.4284326855368115
0.7687162881489142,0.20081156142705478,0.22642828810035356,0.44883484558241976
0.7826297366231223,0.2030207273340146,0.2325076755674574,0.20177475862821423
0.7931152844602383,0.20474181140163256,0.2370930755674574,0.009827566643989906
