Timestamp,dp,z,p
0.0,0.08687451508834822,0.0,0.6231549830135545
0.010405505487214183,0.08688976752375503,-0.0009960000000000001,0.5888510545147517
0.024301553450574127,0.08703995809813543,-0.0023261999999999996,0.5558797889826169
0.038263723355157174,0.08732507419443723,-0.003553202135710169,0.5242418308278506
0.05212497029682075,0.08774510726077805,-0.004441747590255624,0.4939377841538612
0.06261051813393657,0.08830005280937099,-0.005113747590255625,0.4649682127567643
0.07304734454067749,0.08898991041575664,-0.005782656681164715,0.4373336401253827
0.08690859148234106,0.08981468371834106,-0.006410982208197676,0.41103454944124646
0.0973941393194569,0.09077438041823939,-0.006885782208197674,0.3860713835785927
0.11125538626112047,0.09186901227942598,-0.007428394762902855,0.36244454510436613
0.12516883473532858,0.09309859512918973,-0.007707394762902857,0.34015439627821825
0.13908228320953672,0.09446314885889566,-0.007986394762902856,0.31920125905250857
0.15299225158157523,0.09596269742505262,-0.00800562161803595,0.29958541507230296
0.16690570005578334,0.09759726885068648,-0.00793382161803595,0.2813071056753754
0.18081914852999148,0.09936689522702054,-0.007777862773568535,0.2643665318922066
0.1947778383324049,0.10127161271546137,-0.007353662773568536,0.2487638544459847
0.20864256537623813,0.10331146154989207,-0.006932262773568535,0.23449919375260503
0.21913507341769323,0.10548648603927253,-0.006440718229514823,0.22157262992067026
0.23304156168756207,0.10779673457054655,-0.005667318229514822,0.20998420275149016
0.24347838809430297,0.11024225961185688,-0.005086918229514822,0.1997339117390821
0.2573396350359665,0.11282311771606901,-0.004057587985846392,0.19082171607019202
0.2678251828730824,0.11563093630545002,-0.003209987985846391,0.20507535681760078
0.27825852917765365,0.1187087777356944,-0.002366587985846391,0.2208674579592348
0.29211629601714756,0.12193525730500229,-0.0009884720426200832,0.23266173873024257
0.30603322459352533,0.1257768684987394,0.0004875279573799168,0.24286614021371464
0.31994667306773344,0.12967144230166416,0.002045429600220944,0.25847981819856386
0.33385664143977195,0.1339125419593276,0.003871429600220944,0.27621817817543204
0.3477735700161497,0.13848165340418087,0.005698429600220944,0.28797398683832703
0.3616835383881882,0.14301835673021032,0.007781716942634059,0.2877240650973638
0.37559698686239634,0.14735041529623552,0.009959116942634058,0.27819136180744497
0.38951043533660445,0.151277558365397,0.012217789984647679,0.26015268077739173
0.3999994632758899,0.15466286999866763,0.014123989984647681,0.23912698237169613
0.41043280958046124,0.15781965558673922,0.01601998998464768,0.2153279233653718
0.4208626757828629,0.16116224081350602,0.01791538998464768,0.20345864618176437
0.4347274028266961,0.164746511816388,0.0207788487262476,0.20549151559242385
0.4486373711987346,0.16816177421856957,0.0236576487262476,0.21778111072196202
0.45912291903585045,0.17186378559694615,0.025909093167419604,0.22816635700864318
0.4729841659775139,0.17545744302782304,0.029127293167419608,0.23423998168064236
0.4868976144517221,0.17910980508824867,0.03235749316741961,0.2354846880490576
0.5008110629259301,0.18271993681439316,0.035842923308206334,0.23572832479543818
0.5147245114001384,0.18674980527313498,0.03942432330820634,0.23621123745672074
0.5286379598743465,0.19055816676233597,0.04308473914857936,0.23433216868643922
0.5425548884507243,0.19436703528812904,0.047017939148579366,0.2284916440273451
0.5529882347552956,0.19858902076409318,0.04996653914857936,0.21773202039272707
0.566898203127334,0.20304825679752003,0.05406434068853868,0.2049457756965451
0.5808081714993725,0.20749690957607977,0.058346340688538674,0.19243467247518722
0.5912937193364883,0.2118842130203262,0.061574340688538676,0.18085797842857704
0.6051584463803216,0.21594617843462943,0.0660961279280985,0.17092527598780471
0.6191206162849046,0.2203453550020878,0.0707465279280985,0.16393328979064042
0.6295539625894758,0.22488643969236374,0.07422152792809851,0.15931908432599678
0.6399873088940471,0.22955595857112765,0.07795090086724464,0.1586234965577125
0.650424135300788,0.23425754115268937,0.08169030086724463,0.16121599003492115
0.6642853822424517,0.23911703054911146,0.08665650086724463,0.16411110823299135
0.6781988307166598,0.24347603083410377,0.09198205950597707,0.16800240413422585
0.6921087990886983,0.24826195303521134,0.09731665950597705,0.17183520761629678
0.7060222475629063,0.252820251322214,0.10281720384429577,0.15872885305620638
0.719939176139284,0.2574284688555536,0.10850540384429577,0.13217629554301272
0.7338491445113225,0.2620151497520435,0.11419100384429576,0.0992935278449395
0.7443242520419295,0.2663996427922645,0.11872533388221503,0.07312776515567329
0.758195939290102,0.2708204056231785,0.12474493388221503,0.053232516677397125
0.7686814871272178,0.2758663667452111,0.129295133882215,0.040982830824214174
0.7825427340688814,0.2806897230485443,0.13564944961972056,0.0374167967512842
0.7930282819059973,0.28522577254481635,0.14046404961972056,0.041454557511297875
0.8034616282105685,0.2898595361177701,0.14525484961972054,0.047259332146470615
0.8138984546173095,0.2944120973717207,0.15029935105679815,0.05496284466053458
0.8243318009218807,0.2986690396916063,0.15535335105679815,0.059761799968461995
0.8381930478635443,0.3032719106097093,0.16206775105679816,0.05740068514279128
0.8521064963377524,0.3081160052154316,0.16914543819349048,0.04830924753883681
0.8660199448119605,0.31277994485356453,0.1762360381934905,0.04001557324914079
0.8799333932861687,0.3176044009900437,0.18348891102976916,0.03715057681917315
0.8938433616582072,0.32223083247466083,0.19092851102976913,0.039745695689627
0.9077568101324153,0.3263003643052968,0.19837011102976912,0.042969450978814515
0.9182353977651918,0.3304309868513417,0.20422496956563405,0.04878711179561669
0.9321036049111947,0.3343138310827069,0.21199216956563405,0.058846804961314475
0.9460170533854029,0.33836447842792455,0.21985821380108528,0.07902072274511744
0.9599305018596109,0.3421840419214419,0.2280016138010853,0.10878834758283039
0.9704160496967268,0.34666885469906206,0.23413881380108528,0.1424779545685338
0.9809259582490301,0.35107341888945304,0.24036624373613705,0.16824820600996632
0.994832446518899,0.3555694491361401,0.24885644373613708,0.18589767526710946
1.0086902133583928,0.35985105022948305,0.257316843736137,0.20875614922126046
1.0226558633651457,0.3641286067031852,0.26609385937077507,0.23993793961899787
1.0365171103068092,0.36782435959953524,0.27490605937077506,0.27613897073020516
1.0504270786788477,0.3720131172416186,0.2838226607049994,0.3075882644090211
1.0643370470508862,0.37528018525350787,0.2930166607049994,0.33534912152569896
1.0782539756272638,0.379002986506749,0.3022152607049994,0.3600773058037113
1.092167424101472,0.38152910812468804,0.31166024773881007,0.38346994581169513
1.1026460117342487,0.38379873359883154,0.31885044773881,0.4059075231433133
1.1130793580388199,0.3859693685978216,0.32600964773880997,0.42905362039177813
1.1269510452869924,0.38828388841643374,0.3357764204722211,0.4586118224269894
1.1409132151915755,0.3894212064243553,0.3457092204722211,0.49367725372939675
1.151391802824352,0.3905771966591133,0.35316362047222116,0.5274440264259674
1.1617868680050571,0.3918208752165964,0.3608079789052186,0.5428308649901712
1.1722167342074588,0.3929380561019468,0.3684907789052186,0.5394482586621967
1.1860779811491224,0.39359794236360757,0.3787015789052186,0.5333095409971472
1.196567009088408,0.39475976654306305,0.3866765230378024,0.52682278436188
1.2104247759279019,0.395014655612563,0.3972341230378024,0.5217134442430826
1.2243382244021102,0.39498771027749185,0.4079054528699723,0.5263690836870013
1.2382516728763182,0.39485809792474025,0.4188562528699723,0.5405208345292409
1.2521616412483565,0.394771153901631,0.4298046528699723,0.5558983604130416
1.2660750897225646,0.39494870057857856,0.4410015684017429,0.5531147127755811
1.2799885381967728,0.394836798967535,0.4523035684017429,0.5353470475472664
1.2939472279991862,0.39358872355632496,0.4637136696331139,0.5054291542407002
1.3078919973929213,0.39242926061939204,0.4753926696331139,0.48156151655356
1.3183914656387157,0.39085914114252523,0.4841862696331138,0.46291252542977623
1.328734329286876,0.38889014984356807,0.49291955656405695,0.4484945821304442
1.3391711556936172,0.3870482870604495,0.501923956564057,0.4253136913026293
1.3496045019981886,0.38487319720073554,0.510925356564057,0.3954189432556253
1.3634657489398518,0.38294477071424476,0.5229532291945866,0.3670198808024793
1.3739512967769678,0.3805947055054421,0.5322642291945865,0.3494225316372573
1.3843846430815392,0.3779927725087353,0.5415286291945864,0.33974781847828484
1.3982458900232027,0.37604205036224675,0.5539056875247165,0.3297252277328519
1.4121593384974107,0.3733085085659092,0.5666114875247165,0.3187490596336762
1.4260727869716188,0.3711211753212198,0.5793170875247164,0.3123413886572502
1.439986235445827,0.36898915947331523,0.592266531554447,0.3129338065301351
1.453899683920035,0.3668882900731453,0.6053231315544468,0.3246183833977438
1.4678374931094307,0.36506188504542453,0.6184709612837495,0.3384681622153512
1.4783056404356982,0.36379428572414546,0.6285585612837494,0.35033179060455993
1.4921564470708533,0.36221695320045694,0.6419057612837494,0.3605281097983373
1.5026454750101386,0.3605374213735479,0.6520819767126524,0.3731680292169326
1.5130788213147095,0.3582759969670034,0.6623991767126526,0.3845557695729334
1.523512167619281,0.35618244867260956,0.6727163767126525,0.3889387014573569
1.5373734145609446,0.3542003826026286,0.6864899778411419,0.39470481444761346
1.547855482295891,0.35202800943832296,0.6971195778411418,0.40182191441719306
1.558299268906971,0.34957744894472514,0.7077105778411418,0.4163703981931674
1.5687291351093728,0.3481462076756196,0.7182873778411418,0.43672931501241047
1.5825903820510363,0.34532161497626296,0.7326733646692316,0.46173541383007083
1.5965038305252446,0.3435740250746976,0.7471335646692318,0.4869618369479088
1.6104137988972829,0.34176609400794405,0.7617439371968936,0.5119595985297928
1.624327247371491,0.34010712661155057,0.7765551371968936,0.5359133132624258
1.638240695845699,0.33854001204852063,0.7913665371968936,0.5550254167661212
1.6521506642177377,0.3379937204166023,0.8065024954241559,0.5684398977880972
1.666102393815812,0.33761327176189415,0.8217064954241559,0.5769048110347829
1.679977561166154,0.33712751580513994,0.8369796393510048,0.5968249780667422
1.690470069207609,0.3365183084809239,0.8486784393510048,0.6355458012468627
1.7043243559449333,0.336160189518451,0.8641256393510048,0.6821347455814202
1.7182934860538557,0.33599805413128164,0.8799421689774541,0.7099883878587323
1.7287233522562573,0.33644365699525597,0.8918343689774542,0.7181523264389492
1.7391601786629982,0.3370756651932511,0.9037343689774541,0.7125324137603859
1.7495935249675694,0.33739367574360385,0.9157832843034897,0.6970078079285178
1.763454771909233,0.33750980345540427,0.9319374843034895,0.6766898104988989
1.777368220383441,0.3370525853395242,0.9481526843034895,0.670005897907695
1.7912816688576492,0.33647056954566396,0.9646943853291113,0.6814164927736596
1.8051916372296877,0.3354869220211292,0.9812561853291114,0.7139911667833745
1.8191050857038962,0.33455505267654745,0.9979726720543197,0.7432233158600213
1.833018534178104,0.3342985734998045,1.0148896720543195,0.7642797592827341
1.8434971218108804,0.3341527238352031,1.0276302720543196,0.7760262812086229
1.8573653289568832,0.3334877558071194,1.0447301444791282,0.7907915481486972
1.8678543568961687,0.33323133804674593,1.0577479444791282,0.8109034282767006
1.8817121237356629,0.3328037385278348,1.0749467444791283,0.8313224653066996
1.8922046317771177,0.33197373098480537,1.088207602603509,0.8305124670377186
1.9026379780816893,0.33120101554670095,1.101419602603509,0.8091087742804893
1.9130713243862603,0.33021186581084394,1.114631402603509,0.7882264401595361
1.9235081507930014,0.32969451822217216,1.1279984464274901,0.7844086000509254
1.9373624375303253,0.3288051683382069,1.1458918464274899,0.7959870659455397
1.9512898064132125,0.32801186303643226,1.1638794464274902,0.8007086169937666
1.9652102150917599,0.3272016433604482,1.1821828759510862,0.8020243161280548
1.979123663565968,0.3268772234349972,1.200503675951086,0.7958051861455313
1.9930336319380064,0.3260916732584412,1.2189682911742399,0.7904562696302228
2.006950560514384,0.3247933266543843,1.23764469117424,0.7831362539173962
2.0174291481471607,0.3237136825776586,1.25170669117424,0.7784747923937165
2.027862494451732,0.3230210459972788,1.2658574920970087,0.7822575368850633
2.0382784402454552,0.3221526957999586,1.2800982920970085,0.7964448849500929
2.052164047902306,0.3211578597011416,1.2990826920970084,0.8099323552125317
