Timestamp,dp,z,p
0.0,0.1503190401432663,0.0,0.050100578914869145
0.003982,0.15054192788200224,0.0007488,0.04676900075261923
0.007980000000000001,0.15072736231210773,0.0015007,0.04375521037198055
0.011977000000000002,0.15087532894888978,0.002222135386275469,0.04105920777295312
0.014989,0.1509858147617987,0.0027425899317300145,0.03868099295553693
0.017988,0.1510588081759309,0.0032608626590027424,0.036620565919731986
0.021972000000000002,0.15109429907339023,0.003968022751031268,0.03487792666553828
0.02597,0.15109227879450843,0.0047359227510312685,0.03345307519295582
0.029968,0.15105274013892425,0.005503922751031268,0.032346011501984594
0.033982000000000005,0.15097567736651993,0.00628099845788955,0.03155673559262462
0.036979000000000005,0.15086108619821667,0.0068626984578895505,0.031085247464875877
0.040962000000000005,0.15070896381662785,0.007635798457889552,0.030931547118738384
0.044981,0.1505193088665695,0.00842391705232618,0.03109563455421213
0.047975000000000004,0.15029212145542917,0.009011117052326179,0.03157750977129713
0.050984,0.15002740315339175,0.00960121705232618,0.032377172769993356
0.053971000000000005,0.1497251569935232,0.01019297853431273,0.03349462355030083
0.057953000000000005,0.1493853874717115,0.01098197853431273,0.034929862112219545
0.061951000000000006,0.14900810054646543,0.011775982903870521,0.036682888455749504
0.065948,0.1485933036385702,0.01257598290387052,0.038753702580890705
0.06994600000000001,0.14814100563060115,0.013376082903870521,0.041142304487643146
0.07394400000000001,0.14765121686629515,0.014182230160992444,0.04384869417600937
0.07695500000000001,0.14721736222543694,0.014790930160992444,0.04442321039920742
0.08094000000000001,0.1467888017375184,0.015596530160992444,0.04963523447396194
0.084939,0.14627642392472098,0.016412920305678504,0.057803137060764384
0.087952,0.14570683072022836,0.017028120305678504,0.06694511782329944
0.091934,0.14505583531070562,0.017842953337935803,0.07510241856762395
0.094977,0.14442277686629107,0.0184704533379358,0.08341789402695039
0.097958,0.14373186835551408,0.0190850533379358,0.0900554142820277
0.10094600000000001,0.14297658760620005,0.0197011533379358,0.0945567298547972
0.10394300000000001,0.14214136244258527,0.020325029257757237,0.0955774787334389
0.10792500000000001,0.1411580026272414,0.021154029257757237,0.09738906976437335
0.11192400000000001,0.14010577835893498,0.02198854806513569,0.10039073705899264
0.11592200000000001,0.13895510369781316,0.02282894806513569,0.10651235987973598
0.11991900000000001,0.13764225988389975,0.02366924806513569,0.11101094642165368
0.12292800000000001,0.1363227702729103,0.024305609760085396,0.11431831897685461
0.12692900000000001,0.13491969823797986,0.025154809760085398,0.11655733835908363
0.13092700000000002,0.13345836439894793,0.026003309760085396,0.12127164028252106
0.134911,0.1319923232453748,0.026856714342599227,0.1296826391054596
0.13891,0.1304814575625002,0.027713414342599232,0.14073747338961784
0.142924,0.12892365693381203,0.028577261812670087,0.14894942232355451
0.145932,0.1274286111622832,0.02922776181267009,0.15381731926150227
0.14892,0.12618844791021017,0.02987396181267009,0.15640034056566376
0.151917,0.1250153193691072,0.030523952170312195,0.15993227032622306
0.15592,0.12374913914952579,0.0313977521703122,0.16345685386021203
0.158916,0.12242314459114402,0.032051652170312195,0.16911356244940562
0.162896,0.12109759620825966,0.03292418541552553,0.17707001127975122
0.16689400000000001,0.11984710369552627,0.03380488541552554,0.18694339806693755
0.17089200000000002,0.11858222786277088,0.034685585415525536,0.19428209607675032
0.17488900000000002,0.11740313542572389,0.0355739615482959,0.19725572777760228
0.17888700000000002,0.11624634341274931,0.0364626615482959,0.19717191125796624
0.18288500000000002,0.11516983865778947,0.03735528056863041,0.19531073958301304
0.18688200000000002,0.11399224226044569,0.038251880568630416,0.1921595561978159
0.19088100000000002,0.11273402195152035,0.03914888056863041,0.18795755332444605
0.19487900000000002,0.11133325168638812,0.04005354247653616,0.182765124461594
0.197892,0.10989723998612304,0.04073544247653616,0.1767316908042428
0.20089100000000001,0.10853522529806404,0.04141424247653616,0.1707890439347528
0.20389000000000002,0.10727873773432825,0.042098847271998925,0.16659099246981074
0.207871,0.10612721604497422,0.043007847271998925,0.16433863548938282
0.21091100000000002,0.10492436465169155,0.043702047271998924,0.16442637872353294
0.213896,0.10362824188626861,0.04438949495502583,0.16544118162292132
0.21687900000000002,0.1020794499171037,0.04507659495502584,0.1659420592547
0.220864,0.10045895394357425,0.045994594955025836,0.16372190928957414
0.224862,0.09869266189724293,0.04692338552562398,0.15798521545515729
0.22787400000000002,0.09686774474884577,0.04762328552562398,0.15028672802789986
0.231859,0.0949667297319619,0.04855101898378626,0.14484419837414717
0.235856,0.09313023820698603,0.04948781898378626,0.14210993613766296
