timestamp,ft_raw_0,ft_raw_1,ft_raw_2,ft_raw_3,ft_raw_4,ft_raw_5,ft_raw_6,force_x,force_y,force_z,torque_x,torque_y,torque_z
2021-02-08 16:52:09.776550,-0.3994944598742648,-1.1488133104625098,-0.38238973389950703,0.25607693744182203,-0.1955535096337042,0.38863852122404685,0.0,8.491268157958984,-116.98482513427734,-114.569091796875,-1.4868919849395752,-0.41057029366493225,1.3998806476593018
2021-02-08 16:52:09.781548,-0.3994944598742648,-1.147497561239099,-0.38337654500745844,0.25476118969730277,-0.19522457263886708,0.3879806473647124,0.0,8.546123504638672,-116.79470825195312,-114.64855194091797,-1.4777394533157349,-0.41044431924819946,1.4018340110778809
2021-02-08 16:52:09.785536,-0.3991655228342027,-1.1481554358505022,-0.38469229315252584,0.25509012663346575,-0.19357988766563414,0.38830958429438456,0.0,8.555017471313477,-116.87027740478516,-114.56888580322266,-1.466766357421875,-0.4097519814968109,1.40184485912323
2021-02-08 16:52:09.789534,-0.3994944598742648,-1.1511158716093026,-0.38567910426217644,0.2564058743778967,-0.1932509506711779,0.38896745815369926,0.0,8.508852005004883,-117.18565368652344,-114.679931640625,-1.467249870300293,-0.40820926427841187,1.404444932937622
2021-02-08 16:52:09.793531,-0.3991655228342027,-1.1547341819978325,-0.3860080412988889,0.2577216221219754,-0.192922013676785,0.3896253320129748,0.0,8.459352493286133,-117.5566177368164,-114.62944030761719,-1.4715677499771118,-0.4049387574195862,1.4086308479309082
2021-02-08 16:52:09.796541,-0.4001523339546359,-1.1570367431637303,-0.38535016722554527,0.2573926851859887,-0.1922641396881892,0.3892963950833419,0.0,8.46273422241211,-117.71907806396484,-114.5760269165039,-1.4746469259262085,-0.41243699193000793,1.4161512851715088
2021-02-08 16:52:09.800528,-0.4001523339546359,-1.157365680473752,-0.38502123018899514,0.2567348113139493,-0.19390882466015383,0.3879806473647124,0.0,8.412599563598633,-117.66646575927734,-114.72520446777344,-1.4817850589752197,-0.40837782621383667,1.4222888946533203
2021-02-08 16:52:09.804526,-0.4011391450758106,-1.1567078058538605,-0.3843633561161376,0.25509012663346575,-0.1942377616547369,0.3856780888567277,0.0,8.373584747314453,-117.45706176757812,-114.79254913330078,-1.4817028045654297,-0.4134673476219177,1.4308288097381592
2021-02-08 16:52:09.808524,-0.4011391450758106,-1.1547341819978325,-0.38271867093541,0.25311650501615457,-0.19489563564409354,0.38304659341842273,0.0,8.330276489257812,-117.11847686767578,-114.66590881347656,-1.4846665859222412,-0.4156497120857239,1.4375319480895996
2021-02-08 16:52:09.812539,-0.4014680821163672,-1.1540763073803713,-0.38271867093541,0.2514718203344485,-0.19522457263886708,0.380744034909362,0.0,8.291982650756836,-116.90628051757812,-114.73360443115234,-1.4817705154418945,-0.4160901606082916,1.4461867809295654
2021-02-08 16:52:09.816535,-0.4001523339546359,-1.1540763073803713,-0.38271867093541,0.2514718203344485,-0.19390882466015383,0.38041509797945405,0.0,8.273122787475586,-116.89399719238281,-114.41561889648438,-1.4759656190872192,-0.41273176670074463,1.446850299835205
2021-02-08 16:52:09.819521,-0.4011391450758106,-1.1557209939251631,-0.38337654500745844,0.2521296942071981,-0.19357988766563414,0.380744034909362,0.0,8.252681732177734,-117.06460571289062,-114.56917572021484,-1.4750642776489258,-0.4158683121204376,1.4485929012298584
