index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
200257,16:52:18.321000,355,0,5.89994,-34,-5.10148,7410,925
200265,16:52:18.331000,210,0,7.86659,-46,-5.15869,7041,925
200273,16:52:18.341000,132,0,7.86659,-39,-4.8917,7053,925
200281,16:52:18.351000,105,0,7.86659,-34,-4.51028,7098,925
200289,16:52:18.361000,308,0,7.86659,-43,-4.76774,7026,925
200297,16:52:18.371000,-102,0,7.86659,-55,-5.04426,7422,925
200305,16:52:18.381000,410,0,7.86659,-36,-5.53057,7025,925
200313,16:52:18.391000,316,0,7.86659,-41,-5.57825,7053,925
200321,16:52:18.401000,19,0,9.83323,-27,-5.43522,7100,925
200329,16:52:18.411000,906,0,7.86659,-41,-5.59732,7021,925
200337,16:52:18.421000,972,0,9.83323,-67,-6.25527,7388,925
200345,16:52:18.431000,636,0,9.83323,-41,-6.96089,7029,925
200353,16:52:18.441000,242,0,9.83323,-72,-6.80833,7047,925
200361,16:52:18.451000,500,0,9.83323,-70,-6.61762,7100,925
200369,16:52:18.461000,179,0,9.83323,-55,-7.123,7020,925
200377,16:52:18.471000,308,0,9.83323,-43,-7.47581,7386,925
200385,16:52:18.481000,796,0,11.79988,-55,-7.32324,7037,925
200393,16:52:18.491000,304,0,11.79988,-39,-7.38999,7064,925
200401,16:52:18.501000,550,0,11.79988,-46,-8.08608,7129,925
200409,16:52:18.511000,207,0,11.79988,-48,-8.60099,7038,925
200417,16:52:18.521000,378,0,11.79988,-31,-8.51518,7399,925
200425,16:52:18.531000,375,0,11.79988,-48,-8.67728,7040,925
200433,16:52:18.541000,582,0,13.76653,-60,-8.93474,7078,925
200441,16:52:18.551000,628,0,11.79988,-55,-8.4675,7135,925
200449,16:52:18.561000,699,0,13.76653,-58,-9.0873,7044,925
200457,16:52:18.571000,691,0,13.76653,-41,-9.91689,7400,925
200465,16:52:18.581000,546,0,11.79988,-39,-9.40197,7045,925
200473,16:52:18.591000,332,0,13.76653,-34,-9.3543,7081,925
200481,16:52:18.601000,632,0,13.76653,-58,-9.54501,7123,925
200489,16:52:18.611000,511,0,13.76653,-51,-9.16359,7065,925
200497,16:52:18.621000,757,0,15.73317,-53,-9.52594,7420,925
200505,16:52:18.631000,476,0,13.76653,-48,-10.42227,7050,925
200513,16:52:18.641000,839,0,15.73317,-41,-10.01224,7076,925
200521,16:52:18.651000,496,0,15.73317,-62,-10.31738,7130,925
200529,16:52:18.661000,1082,0,15.73317,-65,-10.62251,7088,925
200537,16:52:18.671000,496,0,15.73317,-65,-10.61298,7423,925
200545,16:52:18.681000,378,0,15.73317,-36,-11.98609,7061,925
200553,16:52:18.691000,742,0,15.73317,-51,-11.43303,7080,925
200561,16:52:18.701000,695,0,17.69982,-41,-11.9098,7138,925
200569,16:52:18.711000,585,0,17.69982,-34,-11.99562,7073,925
200577,16:52:18.721000,1222,0,19.66647,-39,-12.28169,7427,925
200585,16:52:18.731000,843,0,17.69982,-36,-12.73939,7088,925
200593,16:52:18.741000,640,0,19.66647,-39,-12.21494,7100,925
200601,16:52:18.751000,675,0,17.69982,-15,-12.77753,7156,925
200609,16:52:18.761000,804,0,19.66647,-43,-12.10051,7070,925
200617,16:52:18.771000,332,0,21.63311,-53,-13.34966,7432,925
200625,16:52:18.781000,1460,0,17.69982,-41,-13.06359,7091,925
200633,16:52:18.791000,757,0,19.66647,-31,-13.69294,7137,925
200641,16:52:18.801000,468,0,21.63311,-43,-13.15895,7162,925
200649,16:52:18.811000,585,0,19.66647,-29,-14.21739,7077,925
200657,16:52:18.821000,789,0,21.63311,-34,-14.17924,7451,925
200665,16:52:18.831000,699,0,19.66647,-29,-14.42717,7083,925
200673,16:52:18.841000,1105,0,19.66647,-31,-13.88365,7131,925
200681,16:52:18.851000,1144,0,21.63311,-41,-14.88487,7205,925
200689,16:52:18.861000,835,0,21.63311,-46,-14.67509,7099,925
200697,16:52:18.871000,1199,0,21.63311,-36,-14.97069,7472,925
200705,16:52:18.881000,1132,0,23.59976,-55,-14.58927,7097,925
200713,16:52:18.891000,1000,0,21.63311,-31,-15.71446,7142,925
200721,16:52:18.901000,1046,0,23.59976,-53,-15.23768,7194,925
200729,16:52:18.911000,859,0,21.63311,-46,-15.41886,7111,925
200737,16:52:18.921000,359,0,23.59976,-36,-15.82888,7490,925
200745,16:52:18.931000,941,0,23.59976,-39,-16.38194,7129,925
200753,16:52:18.941000,859,0,25.56641,-31,-16.56311,7167,925
200761,16:52:18.951000,964,0,23.59976,-29,-16.02913,7241,925
200769,16:52:18.961000,1519,0,25.56641,-22,-17.14478,7145,925
200777,16:52:18.971000,964,0,25.56641,-48,-16.61079,7512,925
200785,16:52:18.981000,843,0,25.56641,-41,-16.57265,7151,925
200793,16:52:18.991000,1152,0,25.56641,-29,-17.24013,7195,925
200801,16:52:19.001000,1339,0,25.56641,-36,-17.03035,7253,925
200809,16:52:19.011000,1121,0,27.53305,-41,-17.16385,7165,925
200817,16:52:19.021000,980,0,27.53305,-36,-17.27827,7550,925
200825,16:52:19.031000,941,0,25.56641,-24,-17.94576,7197,925
200833,16:52:19.041000,500,0,27.53305,-29,-18.31764,7261,925
200841,16:52:19.051000,1191,0,27.53305,-39,-18.69906,7277,925
200849,16:52:19.061000,1023,0,27.53305,-48,-18.84209,7194,925
200857,16:52:19.071000,1046,0,27.53305,-36,-19.36654,7567,925
200865,16:52:19.081000,1222,0,29.4997,-55,-19.01373,7202,925
200873,16:52:19.091000,949,0,29.4997,-60,-19.24258,7251,925
200881,16:52:19.101000,742,0,29.4997,-36,-19.4905,7307,925
200889,16:52:19.111000,679,0,29.4997,-53,-19.7575,7210,925
200897,16:52:19.121000,976,0,31.46635,-36,-19.76703,7621,925
200905,16:52:19.131000,1164,0,29.4997,-60,-19.74796,7220,925
200913,16:52:19.141000,707,0,29.4997,-41,-20.78733,7276,925
200921,16:52:19.151000,1164,0,29.4997,-41,-20.17706,7335,925
200929,16:52:19.161000,976,0,31.46635,-43,-19.87192,7233,925
200937,16:52:19.171000,1101,0,29.4997,-53,-20.84454,7606,925
200945,16:52:19.181000,1070,0,31.46635,-34,-21.02571,7258,925
200953,16:52:19.191000,996,0,31.46635,-39,-21.00664,7297,925
200961,16:52:19.201000,628,0,31.46635,-34,-21.59784,7350,925
200969,16:52:19.211000,917,0,31.46635,-39,-21.63598,7291,925
200977,16:52:19.221000,945,0,31.46635,-22,-22.05554,7641,925
200985,16:52:19.231000,851,0,33.43299,-29,-21.76948,7272,925
200993,16:52:19.241000,1144,0,31.46635,-29,-21.47388,7327,925
201001,16:52:19.251000,742,0,33.43299,-58,-22.46557,7397,925
201009,16:52:19.261000,1191,0,31.46635,-41,-22.4751,7294,925
201017,16:52:19.271000,1945,0,31.46635,-51,-23.32376,7661,925
201025,16:52:19.281000,800,0,31.46635,-43,-23.41912,7296,925
201033,16:52:19.291000,835,0,31.46635,-51,-23.15212,7342,925
201041,16:52:19.301000,425,0,33.43299,-36,-23.37144,7386,925
201049,16:52:19.311000,1015,0,31.46635,-41,-23.23794,7310,925
201057,16:52:19.321000,898,0,33.43299,-36,-24.06753,7687,925
201065,16:52:19.331000,1070,0,31.46635,-48,-24.25824,7329,925
201073,16:52:19.341000,800,0,33.43299,-31,-24.56337,7370,925
201081,16:52:19.351000,742,0,31.46635,-41,-24.87804,7456,925
201089,16:52:19.361000,1183,0,33.43299,-46,-24.60151,7329,925
201097,16:52:19.371000,1179,0,33.43299,-58,-24.46802,7696,925
201105,16:52:19.381000,984,0,33.43299,-72,-24.25824,7339,925
201113,16:52:19.391000,949,0,33.43299,-39,-24.87804,7383,925
201121,16:52:19.401000,1730,0,33.43299,-60,-24.89711,7437,925
201129,16:52:19.411000,1343,0,33.43299,-39,-25.8888,7339,925
201137,16:52:19.421000,1253,0,33.43299,-55,-25.5932,7718,925
201145,16:52:19.431000,1109,0,33.43299,-48,-26.06998,7382,925
201153,16:52:19.441000,984,0,33.43299,-34,-25.62181,7393,925
201161,16:52:19.451000,1132,0,33.43299,-51,-25.73624,7448,925
201169,16:52:19.461000,1515,0,31.46635,-60,-25.36435,7352,925
201177,16:52:19.471000,843,0,33.43299,-65,-25.44064,7763,925
201185,16:52:19.481000,1019,0,35.39964,-34,-26.17487,7369,925
201193,16:52:19.491000,925,0,35.39964,-48,-26.04137,7428,925
201201,16:52:19.501000,1105,0,33.43299,-46,-26.46093,7470,925
201209,16:52:19.511000,800,0,33.43299,-34,-25.74577,7400,925
201217,16:52:19.521000,855,0,33.43299,-36,-26.22254,7781,925
201225,16:52:19.531000,1015,0,33.43299,-58,-26.17487,7395,925
201233,16:52:19.541000,503,0,33.43299,-41,-26.59443,7428,925
201241,16:52:19.551000,906,0,33.43299,-53,-26.23208,7477,925
201249,16:52:19.561000,898,0,33.43299,-39,-26.98538,7390,925
201257,16:52:19.571000,683,0,35.39964,-46,-26.47047,7784,925
201265,16:52:19.581000,984,0,35.39964,-48,-26.6135,7385,925
201273,16:52:19.591000,675,0,33.43299,-60,-26.37511,7443,925
201281,16:52:19.601000,539,0,33.43299,-41,-27.39541,7503,925
201289,16:52:19.611000,894,0,35.39964,-41,-26.97585,7406,925
201297,16:52:19.621000,710,0,33.43299,-48,-27.45262,7784,925
201305,16:52:19.631000,1441,0,33.43299,-41,-27.03306,7407,925
201313,16:52:19.641000,1031,0,35.39964,-51,-27.2333,7483,925
201321,16:52:19.651000,1285,0,35.39964,-67,-26.52768,7564,925
201329,16:52:19.661000,1023,0,35.39964,-62,-26.95678,7442,925
201337,16:52:19.671000,890,0,35.39964,-58,-27.6624,7807,925
201345,16:52:19.681000,367,0,33.43299,-55,-27.64333,7444,925
201353,16:52:19.691000,945,0,33.43299,-43,-27.62426,7488,925
201361,16:52:19.701000,1257,0,33.43299,-51,-27.77683,7535,925
201369,16:52:19.711000,914,0,35.39964,-46,-27.64333,7442,925
201377,16:52:19.721000,1886,0,35.39964,-55,-27.29052,7804,925
201385,16:52:19.731000,1226,0,35.39964,-48,-27.64333,7449,925
201393,16:52:19.741000,582,0,33.43299,-58,-27.42401,7510,925
201401,16:52:19.751000,1824,0,35.39964,-65,-27.10934,7551,925
201409,16:52:19.761000,1109,0,33.43299,-58,-27.25237,7446,925
201417,16:52:19.771000,1343,0,35.39964,-55,-27.11888,7816,925
201425,16:52:19.781000,910,0,33.43299,-65,-26.87096,7482,925
201433,16:52:19.791000,1203,0,35.39964,-60,-27.49076,7520,925
201441,16:52:19.801000,1007,0,35.39964,-48,-27.30959,7576,925
201449,16:52:19.811000,785,0,35.39964,-36,-27.29052,7481,925
201457,16:52:19.821000,1226,0,35.39964,-53,-26.9091,7866,925
201465,16:52:19.831000,1480,0,33.43299,-58,-27.33819,7508,925
201473,16:52:19.841000,1234,0,35.39964,-51,-27.17609,7556,925
201481,16:52:19.851000,1027,0,35.39964,-58,-27.30959,7607,925
201489,16:52:19.861000,1039,0,37.36629,-65,-27.59565,7476,925
201497,16:52:19.871000,1062,0,33.43299,-55,-27.51937,7851,925
201505,16:52:19.881000,1031,0,35.39964,-41,-26.99492,7517,925
201513,16:52:19.891000,1183,0,33.43299,-62,-27.65286,7541,925
201521,16:52:19.901000,1085,0,35.39964,-55,-27.15702,7594,925
201529,16:52:19.911000,1105,0,35.39964,-70,-27.69101,7519,925
201537,16:52:19.921000,609,0,35.39964,-41,-27.45262,7858,925
201545,16:52:19.931000,1144,0,33.43299,-60,-27.47169,7517,925
201553,16:52:19.941000,781,0,35.39964,-74,-26.84235,7543,925
201561,16:52:19.951000,984,0,35.39964,-48,-27.42401,7611,925
201569,16:52:19.961000,835,0,35.39964,-55,-27.01399,7494,925
201577,16:52:19.971000,933,0,33.43299,-43,-27.40494,7856,925
201585,16:52:19.981000,898,0,33.43299,-48,-27.55751,7502,925
201593,16:52:19.991000,960,0,35.39964,-43,-27.49076,7548,925
201601,16:52:20.001000,777,0,33.43299,-51,-26.76607,7604,925
201609,16:52:20.011000,2031,0,33.43299,-60,-27.5003,7490,925
201617,16:52:20.021000,984,0,35.39964,-62,-27.24284,7850,925
201625,16:52:20.031000,1117,0,35.39964,-55,-27.71008,7493,925
201633,16:52:20.041000,687,0,33.43299,-55,-27.49076,7556,925
201641,16:52:20.051000,828,0,33.43299,-53,-27.77683,7652,925
201649,16:52:20.061000,1218,0,35.39964,-82,-27.02352,7520,925
201657,16:52:20.071000,722,0,35.39964,-46,-27.61472,7886,925
201665,16:52:20.081000,777,0,35.39964,-55,-27.22377,7519,925
201673,16:52:20.091000,953,0,33.43299,-65,-27.43355,7581,925
201681,16:52:20.101000,1507,0,35.39964,-46,-27.25237,7660,925
201689,16:52:20.111000,843,0,35.39964,-41,-27.65286,7529,925
201697,16:52:20.121000,1031,0,35.39964,-60,-26.6421,7891,925
201705,16:52:20.131000,554,0,33.43299,-53,-27.44308,7520,925
201713,16:52:20.141000,1246,0,33.43299,-70,-27.45262,7575,925
201721,16:52:20.151000,906,0,31.46635,-53,-27.61472,7633,925
201729,16:52:20.161000,949,0,35.39964,-70,-27.43355,7531,925
201737,16:52:20.171000,1007,0,35.39964,-58,-27.63379,7900,925
201745,16:52:20.181000,992,0,35.39964,-77,-26.9091,7516,925
201753,16:52:20.191000,1238,0,35.39964,-55,-27.2333,7582,925
201761,16:52:20.201000,890,0,33.43299,-43,-26.89956,7647,925
201769,16:52:20.211000,1187,0,35.39964,-60,-27.63379,7536,925
201777,16:52:20.221000,945,0,33.43299,-67,-27.42401,7912,925
201785,16:52:20.231000,886,0,35.39964,-51,-28.1201,7510,925
201793,16:52:20.241000,691,0,35.39964,-51,-27.43355,7588,925
201801,16:52:20.251000,1035,0,33.43299,-51,-27.85311,7648,925
201809,16:52:20.261000,914,0,35.39964,-51,-27.56705,7539,925
201817,16:52:20.271000,964,0,33.43299,-58,-27.61472,7895,925
201825,16:52:20.281000,1089,0,35.39964,-48,-27.50983,7517,925
201833,16:52:20.291000,1125,0,33.43299,-62,-28.03428,7611,925
201841,16:52:20.301000,843,0,33.43299,-55,-27.08074,7657,925
201849,16:52:20.311000,816,0,33.43299,-55,-27.67194,7540,925
201857,16:52:20.321000,945,0,33.43299,-51,-27.47169,7900,925
201865,16:52:20.331000,2000,0,35.39964,-55,-27.80543,7513,925
201873,16:52:20.341000,941,0,35.39964,-74,-27.71008,7598,925
201881,16:52:20.351000,1035,0,33.43299,-43,-27.67194,7648,925
201889,16:52:20.361000,597,0,33.43299,-58,-27.21423,7541,925
201897,16:52:20.371000,968,0,35.39964,-39,-27.25237,7907,925
201905,16:52:20.381000,1316,0,35.39964,-62,-27.22377,7507,925
201913,16:52:20.391000,796,0,33.43299,-67,-27.56705,7602,925
201921,16:52:20.401000,640,0,33.43299,-77,-26.99492,7651,925
201929,16:52:20.411000,730,0,33.43299,-60,-28.02475,7574,925
201937,16:52:20.421000,1562,0,33.43299,-51,-27.28098,7900,925
201945,16:52:20.431000,1191,0,35.39964,-58,-27.78636,7521,925
201953,16:52:20.441000,1609,0,35.39964,-60,-27.50983,7600,925
201961,16:52:20.451000,1250,0,33.43299,-43,-28.17732,7662,925
201969,16:52:20.461000,1339,0,33.43299,-62,-27.57658,7554,925
201977,16:52:20.471000,1218,0,33.43299,-60,-28.00568,7910,925
201985,16:52:20.481000,773,0,35.39964,-62,-27.30005,7504,925
201993,16:52:20.491000,1128,0,35.39964,-51,-27.65286,7622,925
202001,16:52:20.501000,992,0,35.39964,-39,-27.50983,7677,925
202009,16:52:20.511000,1265,0,35.39964,-43,-28.06289,7566,925
202017,16:52:20.521000,1105,0,35.39964,-62,-27.40494,7891,925
202025,16:52:20.531000,984,0,35.39964,-62,-28.03428,7528,925
202033,16:52:20.541000,1011,0,35.39964,-60,-26.96631,7593,925
202041,16:52:20.551000,1003,0,33.43299,-51,-27.41448,7693,925
202049,16:52:20.561000,960,0,35.39964,-60,-27.60519,7538,925
202057,16:52:20.571000,960,0,35.39964,-51,-28.02475,7900,925
202065,16:52:20.581000,828,0,35.39964,-60,-27.81497,7495,925
202073,16:52:20.591000,1078,0,35.39964,-60,-28.1201,7595,925
202081,16:52:20.601000,972,0,35.39964,-46,-27.32866,7659,925
202089,16:52:20.611000,941,0,35.39964,-74,-27.59565,7532,925
202097,16:52:20.621000,683,0,33.43299,-55,-27.64333,7901,925
202105,16:52:20.631000,1074,0,33.43299,-65,-28.02475,7486,925
202113,16:52:20.641000,687,0,33.43299,-53,-27.51937,7616,925
202121,16:52:20.651000,2023,0,35.39964,-58,-28.2536,7663,925
202129,16:52:20.661000,1101,0,35.39964,-79,-27.50983,7578,925
202137,16:52:20.671000,1125,0,35.39964,-72,-27.32866,7909,925
202145,16:52:20.681000,871,0,35.39964,-51,-27.62426,7515,925
202153,16:52:20.691000,1136,0,35.39964,-55,-28.21546,7605,925
202161,16:52:20.701000,1769,0,33.43299,-55,-27.6624,7665,925
202169,16:52:20.711000,878,0,35.39964,-53,-27.97707,7548,925
202177,16:52:20.721000,1371,0,35.39964,-48,-27.13795,7908,925
202185,16:52:20.731000,1335,0,33.43299,-74,-27.37634,7478,925
202193,16:52:20.741000,859,0,33.43299,-48,-27.34773,7598,925
202201,16:52:20.751000,1246,0,35.39964,-55,-27.89125,7650,925
202209,16:52:20.761000,1117,0,35.39964,-67,-27.61472,7551,925
202217,16:52:20.771000,1054,0,35.39964,-58,-28.42524,7949,925
202225,16:52:20.781000,1160,0,33.43299,-51,-27.60519,7496,925
202233,16:52:20.791000,1539,0,33.43299,-46,-27.76729,7616,925
202241,16:52:20.801000,847,0,33.43299,-51,-27.58612,7680,925
202249,16:52:20.811000,1074,0,35.39964,-36,-27.93893,7564,925
202257,16:52:20.821000,1152,0,37.36629,-65,-27.49076,7940,925
202265,16:52:20.831000,1371,0,33.43299,-55,-28.19639,7498,925
202273,16:52:20.841000,1222,0,35.39964,-34,-27.25237,7633,925
202281,16:52:20.851000,1261,0,35.39964,-53,-27.48123,7682,925
202289,16:52:20.861000,1085,0,35.39964,-48,-27.2333,7589,925
202297,16:52:20.871000,1132,0,33.43299,-48,-28.2536,7931,925
202305,16:52:20.881000,812,0,35.39964,-79,-27.63379,7508,925
202313,16:52:20.891000,1359,0,35.39964,-43,-28.27267,7634,925
202321,16:52:20.901000,898,0,33.43299,-46,-27.26191,7691,925
202329,16:52:20.911000,847,0,35.39964,-48,-27.31912,7607,925
202337,16:52:20.921000,1312,0,35.39964,-72,-27.09981,7965,925
202345,16:52:20.931000,753,0,35.39964,-70,-27.94846,7511,925
202353,16:52:20.941000,1257,0,33.43299,-65,-27.55751,7645,925
202361,16:52:20.951000,710,0,35.39964,-60,-28.21546,7702,925
202369,16:52:20.961000,1269,0,35.39964,-70,-27.98661,7594,925
202377,16:52:20.971000,1164,0,35.39964,-51,-27.98661,7960,925
202385,16:52:20.981000,957,0,35.39964,-48,-27.73868,7512,925
202393,16:52:20.991000,1128,0,35.39964,-41,-27.97707,7692,925
202401,16:52:21.001000,1007,0,35.39964,-60,-27.50983,7727,925
202409,16:52:21.011000,996,0,35.39964,-55,-28.0915,7629,925
202417,16:52:21.021000,847,0,35.39964,-70,-27.17609,7953,925
202425,16:52:21.031000,2019,0,35.39964,-60,-27.72915,7519,925
202433,16:52:21.041000,1003,0,33.43299,-55,-27.50983,7671,925
202441,16:52:21.051000,1406,0,35.39964,-46,-28.12964,7721,925
202449,16:52:21.061000,933,0,33.43299,-39,-27.81497,7606,925
202457,16:52:21.071000,1179,0,35.39964,-58,-28.05335,7967,925
202465,16:52:21.081000,894,0,35.39964,-43,-27.34773,7530,925
202473,16:52:21.091000,796,0,33.43299,-62,-27.77683,7680,925
202481,16:52:21.101000,1125,0,35.39964,-58,-27.30959,7709,925
202489,16:52:21.111000,1234,0,33.43299,-43,-28.33942,7631,925
202497,16:52:21.121000,1296,0,33.43299,-70,-27.73868,7972,925
202505,16:52:21.131000,1316,0,33.43299,-51,-28.22499,7529,925
202513,16:52:21.141000,1265,0,37.36629,-55,-27.71008,7678,925
202521,16:52:21.151000,1160,0,33.43299,-62,-27.94846,7703,925
202529,16:52:21.161000,992,0,35.39964,-48,-27.87218,7608,925
202537,16:52:21.171000,1421,0,35.39964,-58,-28.02475,7958,925
202545,16:52:21.181000,914,0,35.39964,-65,-27.60519,7523,925
202553,16:52:21.191000,1027,0,33.43299,-41,-28.15824,7664,925
202561,16:52:21.201000,1070,0,33.43299,-53,-27.42401,7702,925
202569,16:52:21.211000,1347,0,33.43299,-46,-27.70054,7634,925
202577,16:52:21.221000,687,0,35.39964,-58,-27.48123,7989,925
202585,16:52:21.231000,632,0,35.39964,-39,-28.2536,7528,925
202593,16:52:21.241000,1058,0,35.39964,-55,-27.6624,7662,925
202601,16:52:21.251000,925,0,33.43299,-51,-28.33942,7746,925
202609,16:52:21.261000,1621,0,33.43299,-72,-27.44308,7628,925
202617,16:52:21.271000,1023,0,35.39964,-43,-27.30005,8012,925
202625,16:52:21.281000,960,0,33.43299,-58,-27.30005,7548,925
202633,16:52:21.291000,941,0,33.43299,-39,-28.32035,7678,925
202641,16:52:21.301000,1058,0,35.39964,-67,-27.94846,7706,925
202649,16:52:21.311000,1019,0,35.39964,-39,-28.36802,7611,925
202657,16:52:21.321000,519,0,33.43299,-53,-27.80543,8001,925
202665,16:52:21.331000,1039,0,35.39964,-60,-27.92939,7516,925
202673,16:52:21.341000,710,0,35.39964,-46,-27.58612,7674,925
202681,16:52:21.351000,1773,0,35.39964,-48,-28.27267,7711,925
202689,16:52:21.361000,886,0,35.39964,-51,-27.75775,7622,925
202697,16:52:21.371000,1101,0,33.43299,-48,-28.12964,8006,925
202705,16:52:21.381000,933,0,35.39964,-55,-27.57658,7539,925
202713,16:52:21.391000,964,0,33.43299,-65,-27.80543,7707,925
202721,16:52:21.401000,890,0,33.43299,-65,-27.49076,7732,925
202729,16:52:21.411000,1039,0,35.39964,-39,-28.31081,7629,925
202737,16:52:21.421000,898,0,35.39964,-53,-27.84357,7991,925
202745,16:52:21.431000,863,0,35.39964,-65,-28.15824,7528,925
202753,16:52:21.441000,921,0,33.43299,-48,-27.5003,7680,925
202761,16:52:21.451000,789,0,35.39964,-72,-27.46216,7724,925
202769,16:52:21.461000,1429,0,35.39964,-67,-27.12841,7623,925
202777,16:52:21.471000,1214,0,35.39964,-67,-27.69101,7980,925
202785,16:52:21.481000,1109,0,33.43299,-60,-27.91986,7520,925
202793,16:52:21.491000,535,0,35.39964,-51,-28.28221,7669,925
202801,16:52:21.501000,957,0,35.39964,-51,-27.96754,7725,925
202809,16:52:21.511000,1304,0,33.43299,-46,-28.11057,7623,925
202817,16:52:21.521000,1246,0,33.43299,-60,-27.77683,7984,925
202825,16:52:21.531000,1058,0,33.43299,-43,-28.33942,7521,925
202833,16:52:21.541000,820,0,35.39964,-60,-27.99614,7669,925
202841,16:52:21.551000,835,0,33.43299,-34,-28.18685,7703,925
202849,16:52:21.561000,1035,0,33.43299,-55,-27.78636,7620,925
202857,16:52:21.571000,855,0,35.39964,-67,-27.80543,7982,925
202865,16:52:21.581000,1921,0,33.43299,-60,-27.61472,7490,925
202873,16:52:21.591000,984,0,33.43299,-62,-28.22499,7664,925
202881,16:52:21.601000,945,0,33.43299,-41,-27.92939,7686,925
202889,16:52:21.611000,914,0,33.43299,-46,-28.22499,7608,925
202897,16:52:21.621000,820,0,33.43299,-60,-27.62426,7956,925
202905,16:52:21.631000,1230,0,35.39964,-43,-27.70054,7510,925
202913,16:52:21.641000,1699,0,35.39964,-65,-27.54797,7686,925
202921,16:52:21.651000,1242,0,33.43299,-36,-28.04382,7685,925
202929,16:52:21.661000,1160,0,35.39964,-60,-27.7959,7622,925
202937,16:52:21.671000,503,0,35.39964,-62,-27.97707,7975,925
202945,16:52:21.681000,1035,0,35.39964,-46,-27.98661,7502,925
202953,16:52:21.691000,929,0,35.39964,-34,-27.98661,7696,925
202961,16:52:21.701000,765,0,33.43299,-39,-27.84357,7701,925
202969,16:52:21.711000,863,0,33.43299,-46,-28.37756,7641,925
202977,16:52:21.721000,886,0,33.43299,-55,-28.02475,7986,925
202985,16:52:21.731000,1312,0,33.43299,-51,-28.03428,7508,925
202993,16:52:21.741000,1054,0,33.43299,-53,-27.73868,7678,925
203001,16:52:21.751000,1167,0,35.39964,-77,-27.86265,7690,925
203009,16:52:21.761000,1132,0,33.43299,-55,-27.55751,7634,925
203017,16:52:21.771000,992,0,35.39964,-55,-28.2536,7968,925
203025,16:52:21.781000,1058,0,33.43299,-65,-27.91986,7502,925
203033,16:52:21.791000,1191,0,33.43299,-43,-28.20592,7688,925
203041,16:52:21.801000,1167,0,35.39964,-70,-27.63379,7685,925
203049,16:52:21.811000,917,0,35.39964,-65,-27.81497,7615,925
203057,16:52:21.821000,1199,0,35.39964,-67,-27.45262,7978,925
203065,16:52:21.831000,1070,0,35.39964,-51,-28.53013,7498,925
203073,16:52:21.841000,1449,0,35.39964,-62,-28.18685,7695,925
203081,16:52:21.851000,1324,0,35.39964,-43,-28.4157,7709,925
203089,16:52:21.861000,972,0,33.43299,-43,-28.10103,7615,925
203097,16:52:21.871000,957,0,33.43299,-43,-28.12964,7983,925
203105,16:52:21.881000,1187,0,35.39964,-51,-27.6624,7493,925
203113,16:52:21.891000,1089,0,35.39964,-46,-28.34895,7660,925
203121,16:52:21.901000,2261,0,35.39964,-74,-27.76729,7706,925
203129,16:52:21.911000,1378,0,33.43299,-46,-28.0915,7611,925
