timestamp,ft_raw_0,ft_raw_1,ft_raw_2,ft_raw_3,ft_raw_4,ft_raw_5,ft_raw_6,force_x,force_y,force_z,torque_x,torque_y,torque_z
2021-02-08 17:09:05.192810,-0.44949289093880895,-1.2619677529341022,-0.18733008478177174,0.2435773338543728,-0.42252005288494343,0.396533007533055,0.0,8.407737731933594,-126.525146484375,-123.8360824584961,-3.445319652557373,-0.5380395650863647,1.7013216018676758
2021-02-08 17:09:05.197807,-0.44982182799182013,-1.261638815574209,-0.18700114778851432,0.2435773338543728,-0.4221911158390448,0.39521725981526346,0.0,8.319812774658203,-126.44819641113281,-123.79190063476562,-3.4436352252960205,-0.5396634340286255,1.7037228345870972
2021-02-08 17:09:05.201806,-0.4504797020981036,-1.2619677529341022,-0.18733008478177174,0.24324839691741593,-0.42153324174750073,0.3958751336741776,0.0,8.392982482910156,-126.48652648925781,-123.83197784423828,-3.44035005569458,-0.5448750257492065,1.7037721872329712
2021-02-08 17:09:05.204823,-0.44982182799182013,-1.2613098782144774,-0.187659021775092,0.24390627079130647,-0.4212043047018552,0.39620407060362084,0.0,8.369377136230469,-126.47240447998047,-123.75931549072266,-3.4373128414154053,-0.5413897633552551,1.6994566917419434
2021-02-08 17:09:05.208821,-0.44949289093880895,-1.2606520034954989,-0.18864583275543004,0.244235207728217,-0.4202174935654247,0.3978487552507004,0.0,8.463981628417969,-126.4947280883789,-123.7314682006836,-3.4296789169311523,-0.5416460633277893,1.6927143335342407
2021-02-08 17:09:05.212799,-0.4491639538858846,-1.2606520034954989,-0.18930370674263677,0.24522201853880982,-0.4205464306108172,0.3994934398975548,0.0,8.504268646240234,-126.59754180908203,-123.82088470458984,-3.430436611175537,-0.5383086204528809,1.6860090494155884
2021-02-08 17:09:05.215850,-0.44883501683304716,-1.2596651914182426,-0.18897476974900193,0.2468667032226707,-0.4208753676562941,0.4004802506855609,0.0,8.450130462646484,-126.6258544921875,-123.79463958740234,-3.4337522983551025,-0.5357086062431335,1.6764566898345947
2021-02-08 17:09:05.219847,-0.44817714272763287,-1.2596651914182426,-0.18897476974900193,0.2468667032226707,-0.4221911158390448,0.4021249353320627,0.0,8.554540634155273,-126.68977355957031,-123.88151550292969,-3.440772771835327,-0.5312727689743042,1.6724233627319336
2021-02-08 17:09:05.223844,-0.44817714272763287,-1.258349441984161,-0.187659021775092,0.24818245096934718,-0.42284898993092646,0.4031117461198602,0.0,8.520444869995117,-126.68174743652344,-123.81610870361328,-3.4489526748657227,-0.5322285890579224,1.6627707481384277
2021-02-08 17:09:05.227790,-0.44850607978029655,-1.2570336925526602,-0.18700114778851432,0.24818245096934718,-0.4235068640231462,0.40442749383680443,0.0,8.605796813964844,-126.62991333007812,-123.86775207519531,-3.4536983966827393,-0.5355019569396973,1.655960202217102
2021-02-08 17:09:05.231840,-0.44850607978029655,-1.2557179431237389,-0.18700114778851432,0.2475245770960546,-0.42284898993092646,0.4034406830491091,0.0,8.589622497558594,-126.45814514160156,-123.7887191772461,-3.4475505352020264,-0.5371460914611816,1.6567531824111938
2021-02-08 17:09:05.235839,-0.447848205675056,-1.2547311310537392,-0.18733008478177174,0.2475245770960546,-0.4221911158390448,0.40376961997834926,0.0,8.614908218383789,-126.39061737060547,-123.67636108398438,-3.4421699047088623,-0.5354859828948975,1.653320550918579
2021-02-08 17:09:05.239837,-0.44817714272763287,-1.2547311310537392,-0.18798795876847516,0.2468667032226707,-0.42153324174750073,0.40278280919060305,0.0,8.60080337524414,-126.3223876953125,-123.70987701416016,-3.4352335929870605,-0.5369231104850769,1.6576558351516724
2021-02-08 17:09:05.243782,-0.447848205675056,-1.2550600684102449,-0.18864583275543004,0.24620882934919525,-0.4205464306108172,0.4017959984027798,0.0,8.586847305297852,-126.28076934814453,-123.62319946289062,-3.4274306297302246,-0.535994827747345,1.6627997159957886
2021-02-08 17:09:05.247780,-0.44850607978029655,-1.2570336925526602,-0.18930370674263677,0.24555095547562797,-0.41988855652011636,0.40015131375623436,0.0,8.528104782104492,-126.34571075439453,-123.68379211425781,-3.4229345321655273,-0.5378310680389404,1.6739462614059448
2021-02-08 17:09:05.251829,-0.44883501683304716,-1.259007316700879,-0.18897476974900193,0.24587989241242308,-0.4205464306108172,0.3994934398975548,0.0,8.45594596862793,-126.49330139160156,-123.75122833251953,-3.429767370223999,-0.5368762016296387,1.6798912286758423
2021-02-08 17:09:05.255828,-0.44949289093880895,-1.2613098782144774,-0.18831689576192115,0.24522201853880982,-0.42153324174750073,0.398506629109469,0.0,8.430572509765625,-126.61482238769531,-123.8525390625,-3.4389023780822754,-0.5383751392364502,1.6901837587356567
2021-02-08 17:09:05.258826,-0.4491639538858846,-1.2626256276543735,-0.18798795876847516,0.24489308160196863,-0.4231779269769942,0.3975198183213027,0.0,8.378124237060547,-126.66827392578125,-123.95978546142578,-3.4480955600738525,-0.5324931144714355,1.6971555948257446
2021-02-08 17:09:05.262771,-0.44982182799182013,-1.2636124397359938,-0.18700114778851432,0.24489308160196863,-0.4241647381157041,0.39719088139189584,0.0,8.349472045898438,-126.73818969726562,-124.0323715209961,-3.4576704502105713,-0.5348533987998962,1.7005102634429932
2021-02-08 17:09:05.265821,-0.4504797020981036,-1.263283502375292,-0.1860143368091187,0.244235207728217,-0.4238358010693829,0.3968619444624799,0.0,8.374397277832031,-126.6758804321289,-123.951171875,-3.4592478275299072,-0.5416922569274902,1.70205819606781
2021-02-08 17:09:05.268822,-0.4508086391513758,-1.2626256276543735,-0.18568539981611223,0.244235207728217,-0.4238358010693829,0.3968619444624799,0.0,8.374259948730469,-126.62421417236328,-123.95414733886719,-3.45963978767395,-0.5441403388977051,1.7002900838851929
2021-02-08 17:09:05.272821,-0.44982182799182013,-1.2606520034954989,-0.18667221079531973,0.244235207728217,-0.42252005288494343,0.3968619444624799,0.0,8.381818771362305,-126.46189880371094,-123.80567932128906,-3.4468648433685303,-0.5408291816711426,1.6951647996902466
2021-02-08 17:09:05.276780,-0.45015076504491836,-1.2596651914182426,-0.18864583275543004,0.2435773338543728,-0.4208753676562941,0.396533007533055,0.0,8.420799255371094,-126.33560180664062,-123.88682556152344,-3.429243564605713,-0.5426678657531738,1.695371389389038
2021-02-08 17:09:05.280761,-0.44850607978029655,-1.2586783793424392,-0.18963264373633462,0.244235207728217,-0.41923068242975237,0.39719088139189584,0.0,8.425521850585938,-126.3061294555664,-123.61962127685547,-3.4176783561706543,-0.5367192625999451,1.6893086433410645
2021-02-08 17:09:05.283821,-0.44850607978029655,-1.2586783793424392,-0.18963264373633462,0.24489308160196863,-0.41923068242975237,0.39817769218008914,0.0,8.445043563842773,-126.372314453125,-123.6257553100586,-3.419041633605957,-0.5369681119918823,1.6850123405456543
2021-02-08 17:09:05.286821,-0.44850607978029655,-1.25933625405948,-0.19029051772391944,0.24555095547562797,-0.41988855652011636,0.3991645029682017,0.0,8.463354110717773,-126.48838806152344,-123.7873306274414,-3.4213573932647705,-0.5339250564575195,1.6826280355453491
2021-02-08 17:09:05.289821,-0.44883501683304716,-1.2599941287771665,-0.18930370674263677,0.24555095547562797,-0.4205464306108172,0.40015131375623436,0.0,8.524795532226562,-126.58402252197266,-123.78833770751953,-3.43025541305542,-0.5371917486190796,1.681728720664978
2021-02-08 17:09:05.293754,-0.44850607978029655,-1.2603230661362521,-0.18831689576192115,0.2471956401593741,-0.4221911158390448,0.4014670614734881,0.0,8.484771728515625,-126.73306274414062,-123.83635711669922,-3.4442291259765625,-0.532971978187561,1.674804925918579
2021-02-08 17:09:05.297762,-0.44883501683304716,-1.2603230661362521,-0.18733008478177174,0.2471956401593741,-0.42284898993092646,0.4017959984027798,0.0,8.501874923706055,-126.7496109008789,-123.8375244140625,-3.4515087604522705,-0.535569965839386,1.6738723516464233
2021-02-08 17:09:05.300766,-0.44850607978029655,-1.2596651914182426,-0.1860143368091187,0.2471956401593741,-0.4241647381157041,0.4021249353320627,0.0,8.514142990112305,-126.7137680053711,-123.8023681640625,-3.461940050125122,-0.5342812538146973,1.6712477207183838
2021-02-08 17:09:05.303766,-0.44949289093880895,-1.258349441984161,-0.18568539981611223,0.2468667032226707,-0.4241647381157041,0.40113812454418774,0.0,8.472234725952148,-126.55657958984375,-123.88223266601562,-3.4601798057556152,-0.5392610430717468,1.6711806058883667
2021-02-08 17:09:05.306762,-0.44883501683304716,-1.256704755195188,-0.18634327380218782,0.24555095547562797,-0.4235068640231462,0.4008091876148787,0.0,8.548786163330078,-126.35440063476562,-123.80643463134766,-3.4508554935455322,-0.5380507707595825,1.6713343858718872
2021-02-08 17:09:05.310744,-0.44817714272763287,-1.2550600684102449,-0.18733008478177174,0.24555095547562797,-0.42153324174750073,0.40015131375623436,0.0,8.515169143676758,-126.1931381225586,-123.61369323730469,-3.4352283477783203,-0.5370935201644897,1.6686619520187378
2021-02-08 17:09:05.314795,-0.44817714272763287,-1.2557179431237389,-0.18831689576192115,0.24489308160196863,-0.4205464306108172,0.40015131375623436,0.0,8.569499969482422,-126.21586608886719,-123.60910034179688,-3.4274277687072754,-0.5380939245223999,1.672206997871399
