timestamp,ft_raw_0,ft_raw_1,ft_raw_2,ft_raw_3,ft_raw_4,ft_raw_5,ft_raw_6,force_x,force_y,force_z,torque_x,torque_y,torque_z
2021-02-08 16:57:52.191865,-0.47383423309849504,-1.224139957598352,-0.178777722977408,0.23765646898557075,-0.4080468229448667,0.39423044902682275,0.0,8.773618698120117,-123.19014739990234,-124.14139556884766,-3.356616497039795,-0.7225176095962524,1.6216658353805542
2021-02-08 16:57:52.196875,-0.472518484861273,-1.2244688949400149,-0.18075134492851955,0.23930115367211313,-0.4060732006928367,0.39620407060362084,0.0,8.800960540771484,-123.35594177246094,-123.99529266357422,-3.3433713912963867,-0.7165985703468323,1.6131389141082764
2021-02-08 16:57:52.199873,-0.4731763589797058,-1.2274293310221047,-0.18173815590491485,0.24061690142092224,-0.40508638956794185,0.3975198183213027,0.0,8.802860260009766,-123.69793701171875,-124.06961822509766,-3.3417012691497803,-0.7190572023391724,1.6139804124832153
2021-02-08 16:57:52.202961,-0.47284742192044493,-1.2287450803960418,-0.18272496688187098,0.24193264916935586,-0.40508638956794185,0.39982237682689903,0.0,8.866016387939453,-123.94538879394531,-124.15660858154297,-3.3425354957580566,-0.7158564329147339,1.6081466674804688
2021-02-08 16:57:52.206958,-0.4731763589797058,-1.2284161430523197,-0.18140921891272085,0.24324839691741593,-0.40738894886052457,0.4017959984027798,0.0,8.891773223876953,-124.05480194091797,-124.32850646972656,-3.360027313232422,-0.7152654528617859,1.5987521409988403
2021-02-08 16:57:52.210913,-0.4731763589797058,-1.2271003936790168,-0.17976453395268419,0.24259052304343248,-0.40903363407200344,0.4014670614734881,0.0,8.905210494995117,-123.91387176513672,-124.33130645751953,-3.371166229248047,-0.7157498598098755,1.5978589057922363
2021-02-08 16:57:52.213916,-0.4731763589797058,-1.2251267696238155,-0.17779091200269018,0.24193264916935586,-0.41067831928556275,0.4008091876148787,0.0,8.895633697509766,-123.70820617675781,-124.29608154296875,-3.382397174835205,-0.716722846031189,1.5960341691970825
2021-02-08 16:57:52.216925,-0.4731763589797058,-1.2231531455743117,-0.17647516403726685,0.24094583835806577,-0.41166513041469843,0.39982237682689903,0.0,8.892253875732422,-123.47380828857422,-124.2586898803711,-3.3875255584716797,-0.7178926467895508,1.5959744453430176
2021-02-08 16:57:52.219925,-0.4735052960390559,-1.2208505841904163,-0.17647516403726685,0.23995902754656473,-0.4113361933715698,0.3991645029682017,0.0,8.921503067016602,-123.22174072265625,-124.26416015625,-3.381303310394287,-0.7213292121887207,1.5942960977554321
2021-02-08 16:57:52.222925,-0.472518484861273,-1.2201927095107246,-0.17680410102852986,0.2396300906093507,-0.41034938224268425,0.398506629109469,0.0,8.904348373413086,-123.1283187866211,-124.06581115722656,-3.37391996383667,-0.7181477546691895,1.5950812101364136
2021-02-08 16:57:52.226904,-0.47284742192044493,-1.2205216468504914,-0.1794355969608634,0.24028796448375522,-0.40837575998716247,0.3991645029682017,0.0,8.918447494506836,-123.19903564453125,-124.18819427490234,-3.3559563159942627,-0.7183475494384766,1.5927106142044067
2021-02-08 16:57:52.229908,-0.47218954780219025,-1.221837396211138,-0.18075134492851955,0.24094583835806577,-0.4064021377346342,0.3994934398975548,0.0,8.90431022644043,-123.34138488769531,-124.0270767211914,-3.3448517322540283,-0.7163205146789551,1.5934978723526
2021-02-08 16:57:52.232907,-0.472518484861273,-1.2244688949400149,-0.18206709289717124,0.24193264916935586,-0.404757452526476,0.39982237682689903,0.0,8.866401672363281,-123.60337829589844,-124.01862335205078,-3.337378740310669,-0.7174431085586548,1.5968656539916992
2021-02-08 16:57:52.235905,-0.472518484861273,-1.2267714563360874,-0.18338284086682036,0.2422615861064058,-0.404757452526476,0.40015131375623436,0.0,8.86807632446289,-123.81035614013672,-124.16862487792969,-3.3358283042907715,-0.7138910293579102,1.6013621091842651
2021-02-08 16:57:52.238905,-0.4731763589797058,-1.2290740177399224,-0.18338284086682036,0.24259052304343248,-0.40409957844379263,0.40015131375623436,0.0,8.84773063659668,-124.01025390625,-124.1582260131836,-3.3368523120880127,-0.7177594900131226,1.606380820274353
2021-02-08 16:57:52.241896,-0.4731763589797058,-1.2307187044617056,-0.18272496688187098,0.24193264916935586,-0.40541532660949053,0.3991645029682017,0.0,8.819931030273438,-124.07833862304688,-124.22329711914062,-3.346353054046631,-0.7154330015182495,1.6149991750717163
2021-02-08 16:57:52.245885,-0.47383423309849504,-1.2310476418065384,-0.1804224079365123,0.23995902754656473,-0.4087046970295414,0.396533007533055,0.0,8.763505935668945,-123.9261703491211,-124.40215301513672,-3.366702079772949,-0.7152494192123413,1.6279056072235107
2021-02-08 16:57:52.248898,-0.474492107217641,-1.2294029550839616,-0.17779091200269018,0.23897221673485194,-0.40969150815717736,0.39521725981526346,0.0,8.735097885131836,-123.7107162475586,-124.281982421875,-3.37766695022583,-0.7221324443817139,1.6293061971664429
2021-02-08 16:57:52.251897,-0.4748210442773477,-1.2284161430523197,-0.17680410102852986,0.23732753204819118,-0.41067831928556275,0.39258576437923437,0.0,8.668851852416992,-123.46244812011719,-124.30992889404297,-3.380941390991211,-0.7228771448135376,1.6378480195999146
2021-02-08 16:57:52.254894,-0.47547891839702916,-1.2271003936790168,-0.1754883530638486,0.2366696581733607,-0.41166513041469843,0.39192789052013277,0.0,8.665063858032227,-123.3078384399414,-124.35072326660156,-3.387612819671631,-0.7269757986068726,1.637775182723999
2021-02-08 16:57:52.257895,-0.4748210442773477,-1.2267714563360874,-0.17581729005492627,0.2366696581733607,-0.41100725632852453,0.39192789052013277,0.0,8.667844772338867,-123.28036499023438,-124.23373413085938,-3.3829452991485596,-0.7247952222824097,1.6368920803070068
2021-02-08 16:57:52.260885,-0.474492107217641,-1.2267714563360874,-0.17746197501124153,0.23699859511078783,-0.40969150815717736,0.39258576437923437,0.0,8.698745727539062,-123.31430053710938,-124.23799896240234,-3.371227502822876,-0.723038911819458,1.6344550848007202
2021-02-08 16:57:52.263894,-0.47416317015802345,-1.2277582683653514,-0.1794355969608634,0.23765646898557075,-0.4077178859026541,0.393243638238298,0.0,8.709512710571289,-123.4405746459961,-124.19883728027344,-3.3570985794067383,-0.7215112447738647,1.6336703300476074
2021-02-08 16:57:52.266889,-0.47383423309849504,-1.2284161430523197,-0.1810802819205891,0.23930115367211313,-0.4060732006928367,0.3958751336741776,0.0,8.78068733215332,-123.66018676757812,-124.17261505126953,-3.3477447032928467,-0.7209513187408447,1.6243089437484741
2021-02-08 16:57:52.269888,-0.4735052960390559,-1.2290740177399224,-0.18206709289717124,0.24127477529518587,-0.40508638956794185,0.3975198183213027,0.0,8.756534576416016,-123.85645294189453,-124.14258575439453,-3.343287229537964,-0.7186093330383301,1.6165388822555542
2021-02-08 16:57:52.273885,-0.47284742192044493,-1.2290740177399224,-0.18272496688187098,0.24160371223228255,-0.404757452526476,0.3991645029682017,0.0,8.846454620361328,-123.93257141113281,-124.11161804199219,-3.3408331871032715,-0.7162946462631226,1.6115275621414185
2021-02-08 16:57:52.277876,-0.47284742192044493,-1.2280872057087562,-0.18173815590491485,0.24193264916935586,-0.4064021377346342,0.3994934398975548,0.0,8.835275650024414,-123.88226318359375,-124.19766998291016,-3.3509535789489746,-0.7145768404006958,1.607261300086975
2021-02-08 16:57:52.280875,-0.47284742192044493,-1.2251267696238155,-0.1794355969608634,0.24127477529518587,-0.4080468229448667,0.3994934398975548,0.0,8.869636535644531,-123.6243667602539,-124.1304702758789,-3.362673044204712,-0.7172896862030029,1.601133942604065
2021-02-08 16:57:52.283883,-0.4731763589797058,-1.2228242082332812,-0.17844878598577343,0.24028796448375522,-0.4100204451998891,0.39883556603883985,0.0,8.885848999023438,-123.37445831298828,-124.29417419433594,-3.3703176975250244,-0.7172515392303467,1.5995662212371826
2021-02-08 16:57:52.286880,-0.47284742192044493,-1.2208505841904163,-0.17713303801985472,0.2396300906093507,-0.4113361933715698,0.39817769218008914,0.0,8.87904167175293,-123.16633605957031,-124.25920104980469,-3.3773555755615234,-0.7159614562988281,1.5978169441223145
2021-02-08 16:57:52.289874,-0.47284742192044493,-1.2192058974923705,-0.17647516403726685,0.23930115367211313,-0.41100725632852453,0.3975198183213027,0.0,8.858234405517578,-122.99699401855469,-124.14427947998047,-3.375425338745117,-0.7182937860488892,1.5959476232528687
2021-02-08 16:57:52.293857,-0.4731763589797058,-1.2201927095107246,-0.17713303801985472,0.23995902754656473,-0.4100204451998891,0.398506629109469,0.0,8.884288787841797,-123.14095306396484,-124.14573669433594,-3.3713603019714355,-0.7208657264709473,1.5942143201828003
2021-02-08 16:57:52.296859,-0.47284742192044493,-1.2215084588707394,-0.1794355969608634,0.24061690142092224,-0.4087046970295414,0.3991645029682017,0.0,8.892999649047852,-123.29192352294922,-124.22389221191406,-3.3590853214263916,-0.7168689966201782,1.5944277048110962
