index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
200721,17:26:44.901000,1199,0,23.59976,-36,-9.77386,7012,925
200729,17:26:44.911000,1246,0,23.59976,-34,-10.19342,6936,925
200737,17:26:44.921000,1628,0,25.56641,-24,-10.81322,7279,925
200745,17:26:44.931000,1449,0,23.59976,-29,-10.11713,6972,925
200753,17:26:44.941000,1089,0,23.59976,-17,-10.20295,6983,925
200761,17:26:44.951000,1683,0,25.56641,-22,-10.03132,7074,925
200769,17:26:44.961000,429,0,25.56641,-39,-9.80246,6951,925
200777,17:26:44.971000,1011,0,25.56641,-51,-10.64159,7346,925
200785,17:26:44.981000,1355,0,25.56641,-41,-10.30784,7029,925
200793,17:26:44.991000,1171,0,25.56641,-43,-9.74525,7028,925
200801,17:26:45.001000,882,0,25.56641,-22,-10.13621,7092,925
200809,17:26:45.011000,1406,0,27.53305,-22,-9.59268,6964,925
200817,17:26:45.021000,1195,0,25.56641,-41,-9.75479,7373,925
200825,17:26:45.031000,1125,0,27.53305,-24,-10.35552,7076,925
200833,17:26:45.041000,1070,0,27.53305,-36,-9.85968,7101,925
200841,17:26:45.051000,1554,0,27.53305,-12,-10.27924,7134,925
200849,17:26:45.061000,1214,0,27.53305,-31,-10.1076,6997,925
200857,17:26:45.071000,1195,0,29.4997,-31,-9.68804,7453,925
200865,17:26:45.081000,1582,0,27.53305,-24,-10.77508,7111,925
200873,17:26:45.091000,1496,0,27.53305,-34,-10.47948,7120,925
200881,17:26:45.101000,1460,0,29.4997,-31,-10.08853,7180,925
200889,17:26:45.111000,812,0,31.46635,-36,-10.32691,6995,925
200897,17:26:45.121000,1152,0,29.4997,-12,-9.58315,7458,925
200905,17:26:45.131000,816,0,29.4997,-29,-10.03132,7190,925
200913,17:26:45.141000,1324,0,29.4997,-24,-10.5653,7206,925
200921,17:26:45.151000,1714,0,29.4997,-39,-9.9741,7232,925
200929,17:26:45.161000,1679,0,29.4997,-34,-10.2411,7028,925
200937,17:26:45.171000,1375,0,31.46635,-39,-9.75479,7503,925
200945,17:26:45.181000,1703,0,31.46635,-29,-9.44012,7221,925
200953,17:26:45.191000,1500,0,31.46635,-51,-10.63205,7222,925
200961,17:26:45.201000,1285,0,31.46635,-43,-10.54623,7272,925
200969,17:26:45.211000,1222,0,31.46635,-60,-9.85968,7035,925
200977,17:26:45.221000,1246,0,31.46635,-15,-10.46995,7551,925
200985,17:26:45.231000,1488,0,31.46635,-41,-9.99317,7264,925
200993,17:26:45.241000,1031,0,31.46635,-39,-10.51762,7299,925
201001,17:26:45.251000,1460,0,31.46635,-31,-11.04207,7339,925
201009,17:26:45.261000,1250,0,31.46635,-41,-10.67019,7062,925
201017,17:26:45.271000,1527,0,31.46635,-41,-10.87997,7614,925
201025,17:26:45.281000,1039,0,33.43299,-31,-10.48902,7310,925
201033,17:26:45.291000,941,0,31.46635,-34,-10.50809,7296,925
201041,17:26:45.301000,1210,0,33.43299,-31,-10.98486,7359,925
201049,17:26:45.311000,1117,0,33.43299,-34,-10.2411,7121,925
201057,17:26:45.321000,1250,0,31.46635,-17,-10.50809,7646,925
201065,17:26:45.331000,1289,0,33.43299,-27,-10.18388,7362,925
201073,17:26:45.341000,1371,0,33.43299,-36,-10.04085,7356,925
201081,17:26:45.351000,1042,0,31.46635,-15,-10.82276,7403,925
201089,17:26:45.361000,1226,0,33.43299,-39,-10.33645,7133,925
201097,17:26:45.371000,1171,0,33.43299,-53,-10.29831,7686,925
201105,17:26:45.381000,1304,0,33.43299,-5,-10.36506,7380,925
201113,17:26:45.391000,1449,0,33.43299,-39,-9.61175,7379,925
201121,17:26:45.401000,1035,0,33.43299,-31,-10.35552,7440,925
201129,17:26:45.411000,1281,0,33.43299,-20,-10.53669,7189,925
201137,17:26:45.421000,824,0,33.43299,-15,-10.18388,7723,925
201145,17:26:45.431000,1656,0,33.43299,-22,-10.29831,7449,925
201153,17:26:45.441000,1062,0,33.43299,-17,-9.89782,7434,925
201161,17:26:45.451000,867,0,33.43299,-20,-9.82153,7477,925
201169,17:26:45.461000,1679,0,35.39964,-29,-10.84183,7247,925
201177,17:26:45.471000,1242,0,33.43299,-20,-10.54623,7748,925
201185,17:26:45.481000,1191,0,33.43299,-34,-10.37459,7456,925
201193,17:26:45.491000,1492,0,33.43299,-41,-10.42227,7469,925
201201,17:26:45.501000,1359,0,33.43299,-24,-9.75479,7502,925
201209,17:26:45.511000,1148,0,33.43299,-20,-10.75601,7277,925
201217,17:26:45.521000,976,0,33.43299,-39,-10.04085,7485,925
201225,17:26:45.541000,1191,0,33.43299,-41,-10.35552,7480,925
201233,17:26:45.551000,1519,0,35.39964,-27,-9.89782,7556,925
201241,17:26:45.561000,1183,0,35.39964,-39,-10.17435,7287,925
201249,17:26:45.571000,1531,0,35.39964,-39,-10.6988,7807,925
201257,17:26:45.581000,1523,0,33.43299,-36,-10.28877,7516,925
201265,17:26:45.591000,1500,0,33.43299,-31,-10.51762,7503,925
201273,17:26:45.601000,976,0,33.43299,-34,-10.17435,7556,925
201281,17:26:45.611000,1390,0,35.39964,-48,-9.79293,7313,925
201289,17:26:45.621000,1027,0,35.39964,-24,-10.8609,7825,925
201297,17:26:45.631000,1503,0,35.39964,-22,-10.61298,7541,925
201305,17:26:45.641000,1312,0,35.39964,-27,-10.33645,7520,925
201313,17:26:45.651000,1472,0,33.43299,-34,-10.39366,7581,925
201321,17:26:45.661000,1054,0,35.39964,-39,-9.91689,7275,925
201329,17:26:45.671000,878,0,35.39964,-41,-10.36506,7854,925
201337,17:26:45.681000,800,0,33.43299,-39,-10.70833,7570,925
201345,17:26:45.691000,1093,0,33.43299,-55,-10.05992,7552,925
201353,17:26:45.701000,1250,0,33.43299,-20,-10.36506,7613,925
201361,17:26:45.711000,968,0,33.43299,-31,-9.79293,7260,925
201369,17:26:45.721000,804,0,35.39964,-55,-10.11713,7869,925
201377,17:26:45.731000,710,0,35.39964,-46,-10.76555,7599,925
201385,17:26:45.741000,664,0,33.43299,-46,-10.33645,7610,925
201393,17:26:45.751000,2519,0,35.39964,-34,-10.19342,7641,925
201401,17:26:45.761000,1566,0,33.43299,-53,-10.26017,7201,925
201409,17:26:45.771000,1488,0,33.43299,-41,-10.04085,7892,925
201417,17:26:45.781000,1031,0,33.43299,-34,-11.14697,7624,925
201425,17:26:45.791000,1292,0,37.36629,-29,-10.59391,7607,925
201433,17:26:45.801000,1328,0,35.39964,-53,-10.51762,7663,925
201441,17:26:45.811000,1171,0,33.43299,-36,-10.46041,7166,925
201449,17:26:45.821000,1265,0,33.43299,-43,-9.95503,7919,925
201457,17:26:45.831000,1269,0,33.43299,-39,-10.46995,7651,925
201465,17:26:45.841000,1835,0,33.43299,-48,-10.75601,7635,925
201473,17:26:45.851000,1406,0,33.43299,-58,-10.05992,7686,925
201481,17:26:45.861000,1375,0,35.39964,-24,-10.55577,7171,925
201489,17:26:45.871000,1253,0,35.39964,-53,-9.96457,7954,925
201497,17:26:45.881000,1144,0,33.43299,-36,-10.28877,7665,925
201505,17:26:45.891000,1410,0,35.39964,-22,-10.87044,7662,925
201513,17:26:45.901000,1246,0,35.39964,-29,-10.31738,7716,925
201521,17:26:45.911000,1453,0,33.43299,-46,-10.50809,7188,925
201529,17:26:45.921000,753,0,35.39964,-20,-10.36506,7964,925
201537,17:26:45.931000,1457,0,33.43299,-24,-10.1076,7687,925
201545,17:26:45.941000,1207,0,33.43299,-51,-10.91811,7670,925
201553,17:26:45.951000,1308,0,33.43299,-31,-10.59391,7739,925
201561,17:26:45.961000,1164,0,35.39964,-46,-10.41273,7134,925
201569,17:26:45.971000,1210,0,33.43299,-39,-10.53669,7989,925
201577,17:26:45.981000,980,0,35.39964,-36,-9.99317,7714,925
201585,17:26:45.991000,1332,0,33.43299,-17,-10.34599,7688,925
201593,17:26:46.001000,1230,0,33.43299,-17,-10.83229,7743,925
201601,17:26:46.011000,1175,0,35.39964,-29,-10.05992,7162,925
201609,17:26:46.021000,1238,0,33.43299,-31,-10.57484,8020,925
201617,17:26:46.031000,992,0,33.43299,-60,-9.90735,7748,925
201625,17:26:46.041000,1839,0,33.43299,-34,-10.20295,7711,925
201633,17:26:46.051000,1339,0,33.43299,-43,-10.87997,7768,925
201641,17:26:46.061000,1593,0,37.36629,-36,-10.28877,7209,925
201649,17:26:46.071000,1515,0,33.43299,-41,-10.22202,8023,925
201657,17:26:46.081000,1640,0,35.39964,-24,-10.05992,7771,925
201665,17:26:46.091000,1695,0,35.39964,-39,-9.86921,7737,925
201673,17:26:46.101000,734,0,35.39964,-39,-10.75601,7782,925
201681,17:26:46.111000,1144,0,33.43299,-17,-10.58437,7254,925
201689,17:26:46.121000,1574,0,33.43299,-53,-10.28877,8048,925
201697,17:26:46.131000,867,0,33.43299,-48,-10.46041,7784,925
201705,17:26:46.141000,1406,0,33.43299,-51,-10.04085,7762,925
201713,17:26:46.151000,1285,0,35.39964,-36,-10.49855,7805,925
201721,17:26:46.161000,1582,0,35.39964,-39,-10.88951,7290,925
201729,17:26:46.171000,1632,0,35.39964,-43,-10.23156,8065,925
201737,17:26:46.181000,1488,0,33.43299,-48,-10.70833,7817,925
